Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-36.0763061,146.9395288,,Item 133,"Supermarket 'East Albury IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.59 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.59,TerryWhite Chemmart Albury City,East Albury IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.208071
-33.8777311,151.2128935,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 135 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.14,Chemist Warehouse,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.209072
-35.446270049999995,149.798937,,"Item 133, Item 134","Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 481 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Braidwood Fast n Eazy' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",65%,0.48,Capital Chemist Braidwood,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.210071
-36.1646244,150.1257465,,Item 133,"Supermarket 'IGA Dalmeny' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 5.52 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,5.52,Narooma Pharmacy,IGA Dalmeny,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.212072
-31.9384495,141.4741772,,Item 133,"Supermarket 'IGA Fresh' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 506 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.51,Netting Chemist,IGA Fresh,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.213071
-34.5071027,144.8435005,,Item 133,"Supermarket 'Harrison's IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 273 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.27,Japp's Pharmacy,Harrison's IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.214071
-28.3269159,153.396137,,Item 133,"Supermarket 'IGA Murwillumbah' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 100 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.10,Varela and Swift Pharmacy,IGA Murwillumbah,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.215071
-35.1214404,147.3896486,,Item 133,"Supermarket 'APCO IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 1.83 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,1.83,Blooms The Chemist Wagga,APCO IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.216071
-29.4050865,153.3495721,,Item 133,"Supermarket 'IGA Iluka plus liquor' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 138 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.14,Iluka Pharmacy,IGA Iluka plus liquor,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.217071
-28.541054,153.5483424,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 281 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.28,The Little Dispensary,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.218071
-33.842028,150.8467704,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 4.57 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,4.57,Penna's Cecil Hills Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.219071
-34.6379968,143.5614503,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 145 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.15,Balranald Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.220071
-36.5040414,148.3065789,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 124 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.12,Capital Chemist Thredbo,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.222071
-36.9290178,149.8748611,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 100 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.10,Pambula Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.223071
-32.7956471,149.97146563333334,,"Item 133, Item 134","Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 7.11 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'The Globe Hotel' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'The Old Bank' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,7.11,Kandos-Rylstone Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.224071
-32.9275707,151.7873647,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 313 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.31,City Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.225071
-28.737205,152.6215277,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 112 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.11,Bonalbo Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.226071
-33.7487431,150.8240935,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 1.12 km) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,1.12,TerryWhite Chemmart Plumpton,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.227071
-33.9801339,151.2453836,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 107 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.11,Little Bay Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.228071
-34.3769409,150.9133031,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 984 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.98,Complete Care Drive Thru Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.230071
-33.2986569,146.370548,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 406 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.41,St Mary Lake Cargelligo Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.231071
-31.4329449,152.9120794,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 400 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.40,Your Discount Chemist Port Macquarie,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.232072
-33.7375527,150.8161793,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 932 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.93,Emerton Community Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.233071
-34.2863072,146.0377868,,Item 133,"Supermarket 'Rossies Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 472 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.47,Pat Zirilli Amcal Chemist,Rossies Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.234071
-30.6423505,151.4995817,,Item 133,"Supermarket 'Foodworks' (est. GLA 1,000 sqm, brand: foodworks) with no adjacent pharmacy (nearest 115 m) ⚠️ Foodworks GLA varies widely (500-1,500 sqm), requires verification. ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",55%,0.12,Uralla Pharmacy,Foodworks,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:58.235071
-33.8599515,151.0712702,,Item 134,"Shopping centre 'Sydney Markets Plaza' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.76,Flemington Chemist,Sydney Markets Plaza,shopping_centre,,NSW,2026-02-14T22:03:58.236071
-33.7892207,150.6684726,,Item 134,"Shopping centre 'Glenmore Park Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.21,MediAdvice Pharmacy Glenmore Park,Glenmore Park Shopping Centre,shopping_centre,,NSW,2026-02-14T22:03:58.238071
-33.781539,151.1125923,,Item 134,"Shopping centre 'The Ranch' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.81,Priceline Pharmacy Macquarie Upper,The Ranch,shopping_centre,,NSW,2026-02-14T22:03:58.239071
-33.27580255,149.0882712,,Item 134,"Shopping centre 'Greengate Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Greengate Newsagency' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.85,Hogans Pharmacy,Greengate Shopping Centre,shopping_centre,,NSW,2026-02-14T22:03:58.240071
-33.9124173,151.1608395,,Item 134,"Shopping centre 'Gasoline Pony' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.29,Pharmacy 4 Less Marrickville Road,Gasoline Pony,shopping_centre,,NSW,2026-02-14T22:03:58.241071
-33.8754484,151.2042124,,Item 134,"Shopping centre 'LM House' (GLA 6,000 sqm, est. 24 tenants) with supermarket but no pharmacy. Borderline: 24 est. tenants, supermarket size uncertain",55%,0.21,Sydney Medical Centre Pharmacy,LM House,shopping_centre,,NSW,2026-02-14T22:03:58.242071
-33.765396,150.9085673,,Item 134,"Shopping centre 'Summit' (GLA 6,000 sqm, est. 24 tenants) with supermarket but no pharmacy. Borderline: 24 est. tenants, supermarket size uncertain",55%,0.24,SuperChem Blacktown,Summit,shopping_centre,,NSW,2026-02-14T22:03:58.243071
-33.9036146,151.205652,,Item 134,"Shopping centre 'Ferrari Maserati Sydney' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.68,TerryWhite Chemmart,Ferrari Maserati Sydney,shopping_centre,,NSW,2026-02-14T22:03:58.244071
-33.8079059,150.9881241,,Item 134,"Shopping centre 'Westmead Shopping Village' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.21,Priceline Pharmacy,Westmead Shopping Village,shopping_centre,,NSW,2026-02-14T22:03:58.245071
-33.9236399,150.9616841,,Item 134,"Shopping centre 'Governor Macquarie Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.94,Little Tree Pharmacy Chipping Norton,Governor Macquarie Shopping Centre,shopping_centre,,NSW,2026-02-14T22:03:58.246071
-33.9248939,151.2258675,,Item 134,"Shopping centre 'OTR Kingsford' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",55%,0.23,Blooms The Chemist,OTR Kingsford,shopping_centre,,NSW,2026-02-14T22:03:58.248071
-33.9669406,151.1360456,,Item 135,"Hospital 'St George Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 253 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.25,St George Prescription Centre,St George Private Hospital,hospital,,NSW,2026-02-14T22:03:58.249071
-31.0776214,150.9216598,,Item 135,"Hospital 'Tamara Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 316 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.32,The Centre Pharmacy Tamworth,Tamara Private Hospital,hospital,,NSW,2026-02-14T22:03:58.250071
-33.7452152,150.9539318,,Item 135,"Hospital 'Norwest Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 216 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.22,Optimal Pharmacy Plus Bella Vista,Norwest Private Hospital,hospital,,NSW,2026-02-14T22:03:58.251071
-34.3102481,150.91766,,Item 135,"Hospital 'Ramsay Clinic Thirroul' (0 beds, type: private) with no pharmacy in complex (nearest 663 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.66,Thirroul Central Chemist,Ramsay Clinic Thirroul,hospital,,NSW,2026-02-14T22:03:58.252071
-33.8973422,151.2535878,,Item 135,"Hospital 'War Memorial Hospital - Waverley' (0 beds, type: religious) with no pharmacy in complex (nearest 594 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.59,Charing Cross Pharmacy,War Memorial Hospital - Waverley,hospital,,NSW,2026-02-14T22:03:58.253071
-34.0365489,151.0792507,,Item 135,"Hospital 'President Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 281 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.28,Rodney's TerryWhite Chemmart Gymea,President Private Hospital,hospital,,NSW,2026-02-14T22:03:58.257071
-33.8028936,150.9825115,,Item 135,"Hospital 'Westmead Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 299 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.30,Darcy Road Pharmacy,Westmead Private Hospital,hospital,,NSW,2026-02-14T22:03:58.258071
-33.8920826,151.1165471,,Item 135,"Hospital 'Wesley Hospital Ashfield' (0 beds, type: religious) with no pharmacy in complex (nearest 287 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.29,A1 Discount Chemist,Wesley Hospital Ashfield,hospital,,NSW,2026-02-14T22:03:58.260071
-33.8992786,151.1557375,,Item 135,"Hospital 'Royal Rehab Private Petersham' (0 beds, type: private) with no pharmacy in complex (nearest 385 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.39,Petersham Pharmacy,Royal Rehab Private Petersham,hospital,,NSW,2026-02-14T22:03:58.261071
-34.0755523,150.8049466,,Item 135,"Hospital 'Campbelltown Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 355 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.36,Chemist Warehouse,Campbelltown Private Hospital,hospital,,NSW,2026-02-14T22:03:58.262071
-33.8275378,151.1840484,,Item 135,"Hospital 'Greenwich Hospital' (0 beds, type: religious) with no pharmacy in complex (nearest 498 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.50,Greenwich Pharmacy,Greenwich Hospital,hospital,,NSW,2026-02-14T22:03:58.263071
-33.2815856,149.1215183,,Item 135,"Hospital 'Dudley Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 1.98 km). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,1.98,Blooms The Chemist Orange,Dudley Private Hospital,hospital,,NSW,2026-02-14T22:03:58.264071
-36.0691968,146.9166105,,Item 135,"Hospital 'Mercy Health Albury' (0 beds, type: private) with no pharmacy in complex (nearest 798 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.80,TerryWhite Chemmart Albury City,Mercy Health Albury,hospital,,NSW,2026-02-14T22:03:58.265071
-33.7439375,150.9827212,,Item 135,"Hospital 'The Hills Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 797 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.80,Crestwood Centre Pharmacy,The Hills Private Hospital,hospital,,NSW,2026-02-14T22:03:58.267071
-33.0153634,151.5933954,,Item 135,"Hospital 'Toronto Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 248 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.25,Priceline Pharmacy Toronto,Toronto Private Hospital,hospital,,NSW,2026-02-14T22:03:58.268071
-36.0757559,146.8832616,,Item 135,"Hospital 'Albury Wodonga Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 2.57 km). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,2.57,Gardens Compounding Pharmacy,Albury Wodonga Private Hospital,hospital,,NSW,2026-02-14T22:03:58.269071
-34.0351232,151.1142599,,Item 135,"Hospital 'Kareena Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 378 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.38,Shire Pharmacy,Kareena Private Hospital,hospital,,NSW,2026-02-14T22:03:58.270071
-33.8700269,151.1002886,,Item 135,"Hospital 'St John of God Burwood Hospital' (0 beds, type: religious) with no pharmacy in complex (nearest 429 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.43,Chemist Warehouse,St John of God Burwood Hospital,hospital,,NSW,2026-02-14T22:03:58.271072
-33.8719185,151.0975672,,Item 135,"Hospital 'Strathfield Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 394 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.39,Chemist Warehouse Strathfield Plaza,Strathfield Private Hospital,hospital,,NSW,2026-02-14T22:03:58.272071
-33.7901048,151.1786082,,Item 135,"Hospital 'Hirondelle Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 581 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.58,North Shore Pharmacy Roseville,Hirondelle Private Hospital,hospital,,NSW,2026-02-14T22:03:58.273071
-30.2788804,153.1032184,,Item 135,"Hospital 'Baringa Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 2.02 km). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,2.02,Good Price Pharmacy Warehouse Coffs Harbour,Baringa Private Hospital,hospital,,NSW,2026-02-14T22:03:58.274071
-32.2368891,148.6208721,,Item 135,"Hospital 'Dubbo Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 2.02 km). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,2.02,Priceline Pharmacy Dubbo,Dubbo Private Hospital,hospital,,NSW,2026-02-14T22:03:58.276071
-32.2379202,148.6269491,,Item 135,"Hospital 'Lourdes Hospital Dubbo' (0 beds, type: religious) with no pharmacy in complex (nearest 1.88 km). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,1.88,Western Plains Pharmacy,Lourdes Hospital Dubbo,hospital,,NSW,2026-02-14T22:03:58.277071
-33.9623514,151.0958733,,Item 135,"Hospital 'Hurstville Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 557 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.56,Priceline Pharmacy Hurstville Cent,Hurstville Private Hospital,hospital,,NSW,2026-02-14T22:03:58.278071
-34.5589063,150.8479911,,Item 135,"Hospital 'Shellharbour Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 583 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.58,Centre Health Pharmacy,Shellharbour Private Hospital,hospital,,NSW,2026-02-14T22:03:58.279071
-33.9106233,151.2461253,,Item 135,"Hospital 'Eastern Suburbs Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 354 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.35,Frenchmans Road Pharmacy,Eastern Suburbs Private Hospital,hospital,,NSW,2026-02-14T22:03:58.280071
-33.8173666,151.190549,,Item 135,"Hospital 'Ramsay Clinic Northside' (0 beds, type: private) with no pharmacy in complex (nearest 425 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.43,Unknown Pharmacy,Ramsay Clinic Northside,hospital,,NSW,2026-02-14T22:03:58.281071
-33.8018462,151.2170447,,Item 135,"Hospital 'Castlecrag Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 442 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.44,Castlecrag Pharmacy,Castlecrag Private Hospital,hospital,,NSW,2026-02-14T22:03:58.283071
-35.1211895,147.3544554,,Item 135,"Hospital 'Riverina Day Surgery' (0 beds, type: private) with no pharmacy in complex (nearest 996 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,1.00,The Bush Chemist Wagga,Riverina Day Surgery,hospital,,NSW,2026-02-14T22:03:58.284071
-35.11593675,147.35271784999998,,"Item 135, Item 136","Hospital 'Calvary Riverina Surgicentre' (0 beds, type: religious) with no pharmacy in complex (nearest 767 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment. | GP cluster (8.0 FTE across 8 practices within 200 m): Riverina Hand Therapy, Reproductive Medicine Wagga, The Rural Lung Unit, Wagga Wagga Specialist Medical Centre, Dr Mary Freeman M.B.BS (NSW) FRACP; no pharmacy within 300 m. ⚠️ 70+ hrs/week must be verified for Item 136. Requires manual verification of FTE and operating hours",55%,0.77,The Bush Chemist Wagga,Calvary Riverina Surgicentre,hospital,,NSW,2026-02-14T22:03:58.285071
-33.8462715,150.9789263,,Item 135,"Hospital 'Holroyd Private Hospital' (0 beds, type: private) with no pharmacy in complex (nearest 806 m). Private hospital, bed count unknown — requires verification; Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",55%,0.81,West End Pharmacy - Guildford,Holroyd Private Hospital,hospital,,NSW,2026-02-14T22:03:58.286071
