latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-34.8742367,138.6029961,,Regency Plaza Shopping Centre,shopping_centre,SA,Item 134,70%,0.21,National Pharmacies,1145652,50000,45,174,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9739728,138.6088836,,ALDI,supermarket,SA,Item 133,70%,0.17,National Pharmacies,1229502,50000,40,141,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9251529,138.5992786,,Savings Bank Building,shopping_centre,SA,Item 132,85%,0.21,Unknown Pharmacy,196349,50000,79,170,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-35.53446735,138.63750535,,Coles,supermarket,SA,"Item 133, Item 134",75%,0.34,TerryWhite Chemmart Hayborough Pharmacy,16709,16709,5,5,0.2,43443,0.0,False,,,1102794.0,1080955.8,21838.2,657500,0.0332,30.11,-512815.13,771955.8,-204818.62,-0.3115,-2014487.05,1433632.2,252343.91,0.3838,1014356.91
-35.032695,138.8121286,,Hahndorf IGA,supermarket,SA,Item 133,65%,0.26,TerryWhite Chemmart Hahndorf,20653,20653,3,17,0.2,53697,0.0,False,,,1363098.0,1263168.6,99929.4,657500,0.152,6.58,4563.35,954168.6,-169287.12,-0.2575,-1779079.84,1772027.4,292050.14,0.4442,1277423.0
-34.8306405,138.6935739,,Coles,supermarket,SA,Item 133,75%,0.10,Priceline Pharmacy,374243,50000,30,84,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.5972,138.7447,,Gawler Medical Centre,medical_centre,SA,Item 136,70%,0.33,Health-e-Advice Chemist,28562,28562,7,8,0.2,74261,6.4,False,YES,SA Growth Area - Gawler,1885092.0,1723564.4,161527.6,657500,0.2457,4.07,412670.59,1319564.4,-98034.94,-0.1491,-1307011.98,2450619.6,543129.25,0.8261,2940900.22
-34.9793381,138.5155069,,Coles,supermarket,SA,Item 133,75%,0.12,Glenelg Health foods,793239,50000,31,99,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9476935,138.6425713,,Aldi,supermarket,SA,Item 133,70%,0.14,TerryWhite Chemmart Glenunga,196349,50000,49,132,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9333834,138.6126953,,IGA,supermarket,SA,Item 133,65%,0.16,Star Discount Chemist Hutt Street,196349,50000,72,161,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-36.8292143,139.8516034,,IGA Foodland,supermarket,SA,Item 133,65%,0.54,Kingston Pharmacy,1637,1637,1,1,0.4,8512,0.0,False,,,216084.0,460258.8,-244174.8,657500,-0.3714,999.0,-2275233.99,151258.8,-325854.53,-0.4956,-2816387.63,280909.2,-174163.6,-0.2649,-1811387.99
-34.7220832,135.859321,,Woolworths,supermarket,SA,Item 133,75%,0.12,TerryWhite Chemmart Port Lincoln,14404,14404,2,2,0.3,56175,0.0,False,,,1425996.0,1307197.2,118798.8,657500,0.1807,5.53,129579.0,998197.2,-160701.55,-0.2444,-1722197.72,1853794.8,322304.08,0.4902,1477864.75
-34.8751989,138.5496932,,ALDI,supermarket,SA,Item 133,70%,0.12,Pharmasave Arndale Pharmacy,1001453,50000,42,140,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9420645,138.6412932,,Coles,supermarket,SA,Item 133,75%,0.11,The Village Pharmacy,196349,50000,54,140,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-33.9645997,137.7109124,,Aldi,supermarket,SA,Item 133,70%,0.25,Newbery Chemists - Kadina,4666,4666,3,4,0.2,12131,0.0,False,,,307956.0,524569.2,-216613.2,657500,-0.3294,999.0,-2092629.82,215569.2,-313314.01,-0.4765,-2733302.74,400342.8,-129973.16,-0.1977,-1518612.64
-34.5985198,138.7466606,,Drakes,supermarket,SA,Item 133,70%,0.20,TerryWhite Chemmart Gawler,28562,28562,7,8,0.2,74261,0.0,False,YES,SA Growth Area - Gawler,1885092.0,1723564.4,161527.6,657500,0.2457,4.07,412670.59,1319564.4,-98034.94,-0.1491,-1307011.98,2450619.6,543129.25,0.8261,2940900.22
-34.9138158,138.6252783,,sportsmed Stepney Healthcare Hub,hospital,SA,Item 135,40%,0.05,TerryWhite Chemmart Stepney,196349,50000,75,153,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
