latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-37.5663456,149.1514288,,Cann River Friendly Grocer,supermarket,VIC,Item 131,70%,63.26,Orbost Pharmacy,188,188,0,0,0.8,1955,0.0,True,,,49632.0,363742.4,-314110.4,657500,-0.4777,999.0,-2738579.09,34742.4,-371575.23,-0.5651,-3119301.48,64521.6,-272227.01,-0.414,-2461088.6
-37.7976134,144.8061424,,Coles,supermarket,VIC,Item 133,75%,1.29,Glengala Road Pharmacy,2892888,50000,19,97,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.9477921,143.2228086,,IGA Friendly Grocer,supermarket,VIC,"Item 131, Item 133",70%,31.67,Skipton Pharmacy,343,343,0,0,0.8,3567,0.0,True,,,90552.0,392386.4,-301834.4,657500,-0.4591,999.0,-2657246.78,63386.4,-365989.65,-0.5566,-3082295.27,117717.6,-252544.49,-0.3841,-2330685.78
-37.7474,144.816,"49, Novara Parade, St Albans South, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia",Sunshine Hospital Medical Centre,medical_centre,VIC,Item 136,95%,1.32,Thao Nguyen Pharmacy - St Albans,2703384,50000,31,128,0.2,130000,12.0,False,,,3600000.0,2944000.0,656000.0,657500,0.9977,1.0,3688704.03,2520000.0,3800.0,0.0058,-632323.82,4680000.0,1350000.0,2.0532,8286669.88
-36.745218,141.9372078,,Peter M. Sudholz Medical & Allied Health Centre,gp,VIC,Item 131,70%,23.37,Priceline Pharmacy Horsham,421,421,0,0,0.8,4378,0.0,True,,,111144.0,406800.8,-295656.8,657500,-0.4497,999.0,-2616318.25,77800.8,-363178.84,-0.5524,-3063672.8,144487.2,-242639.74,-0.369,-2265063.72
-37.7123253,142.8392691,,Lake Bolac Licensed Supermarket,supermarket,VIC,Item 131,70%,41.06,Mortlake Caremore Pharmacy,218,218,0,0,0.8,2267,0.0,True,,,57552.0,369286.4,-311734.4,657500,-0.4741,999.0,-2722837.36,40286.4,-370494.15,-0.5635,-3112138.99,74817.6,-268417.49,-0.4082,-2435849.34
-36.2714207,144.5356462,,Lockington Friendly Grocer + Liquor,supermarket,VIC,Item 131,70%,17.89,TerryWhite Chemmart Rochester,500,500,0,0,0.8,5200,0.0,True,,,132000.0,421400.0,-289400.0,657500,-0.4402,999.0,-2574865.01,92400.0,-360332.0,-0.548,-3044811.57,171600.0,-232608.0,-0.3538,-2198600.35
-37.5479311,142.7398878,,Willaura Supermarket,supermarket,VIC,Item 131,70%,33.80,Priceline Pharmacy Ararat,240,240,0,0,0.8,2496,0.0,True,,,63360.0,373352.0,-309992.0,657500,-0.4715,999.0,-2711293.41,44352.0,-369701.36,-0.5623,-3106886.49,82368.0,-265623.84,-0.404,-2417340.55
-37.42274336666667,144.56392013333334,,Macedon IGA plus Liquor,supermarket,VIC,"Item 130, Item 133",75%,7.26,UFS Dispensaries - Neal Street,2926,2926,0,7,0.8,30430,0.0,False,,,772464.0,869724.8,-97260.8,657500,-0.1479,999.0,-1301883.05,540724.8,-272908.66,-0.4151,-2465604.78,1004203.2,75455.18,0.1148,-157585.94
-37.1461904,146.4489816,,Village Grocer,supermarket,VIC,Item 131,70%,33.47,Mansfield Pharmacy,221,221,0,0,0.8,2298,0.0,True,,,58344.0,369840.8,-311496.8,657500,-0.4738,999.0,-2721263.18,40840.8,-370386.04,-0.5633,-3111422.74,75847.2,-268036.54,-0.4077,-2433325.42
-37.1460735,146.4453481,,Mt Buller Medical Centre,gp,VIC,Item 131,70%,33.16,Mansfield Pharmacy,221,221,0,0,0.8,2298,0.0,True,,,58344.0,369840.8,-311496.8,657500,-0.4738,999.0,-2721263.18,40840.8,-370386.04,-0.5633,-3111422.74,75847.2,-268036.54,-0.4077,-2433325.42
-36.983475,147.1422061,,Mount Hotham Medical Centre,gp,VIC,Item 131,70%,26.80,Mount Beauty Pharmacy,255,255,0,0,0.8,2652,0.0,True,,,67320.0,376124.0,-308804.0,657500,-0.4697,999.0,-2703422.54,47124.0,-369160.82,-0.5615,-3103305.25,87516.0,-263719.08,-0.4011,-2404720.93
-36.9816356,147.1425355,,Hotham Supermarket,supermarket,VIC,Item 131,70%,26.59,Mount Beauty Pharmacy,255,255,0,0,0.8,2652,0.0,True,,,67320.0,376124.0,-308804.0,657500,-0.4697,999.0,-2703422.54,47124.0,-369160.82,-0.5615,-3103305.25,87516.0,-263719.08,-0.4011,-2404720.93
-37.248503799999995,141.8410323,,Balmoral Community Store,supermarket,VIC,Item 131,70%,41.20,Coleraine Pharmacy,161,161,0,0,0.8,1674,0.0,True,,,42504.0,358752.8,-316248.8,657500,-0.481,999.0,-2752746.66,29752.8,-372548.2,-0.5666,-3125747.72,55255.2,-275655.58,-0.4192,-2483803.93
