osm_id,name,brand,brand_classified,lat,lon,area_sqm,address,operator,source
node/3827954120,Woolworths,Woolworths,woolworths,-27.9286457,153.3368518,,,Woolworths Group,node
node/3827955757,Coles,Coles,coles,-27.9257795,153.3368765,,,Coles Group,node
node/3830281282,Woolworths,Woolworths,woolworths,-38.1002009,145.2939531,,,Woolworths Group,node
node/3830281283,ALDI,ALDI,aldi,-38.1000051,145.2933188,,1 Linsell Boulevard,,node
node/3830367058,Salam Supermarket & Halal Butcher,,independent,-34.8560027,138.6565587,,,,node
node/3835060268,ALDI,ALDI,aldi,-37.7784331,145.4589302,,"638 Warburton Highway, Seville, VIC, 3139",,node
node/3838326027,Woolworths,Woolworths,woolworths,-33.8067023,151.08824,,,Woolworths Group,node
node/3841683431,Coles,Coles,coles,-28.0089478,153.3926149,,203 Ashmore Road,Coles Group,node
node/3841977822,Crown Asian Supermarket,,independent,-37.8097409,144.9608709,,,,node
node/3842668295,Jerramungup IGA,IGA,iga,-33.9404575,118.91964,,"31 Tobruk Road, Jerramungup, 6337",,node
node/3846802315,Woolworths,Woolworths,woolworths,-31.8892586,116.008303,,WA,Woolworths Group,node
node/3846824556,Coles,Coles,coles,-31.8890555,116.0122292,,"274 Great Eastern Highway, WA",Coles Group,node
node/3848953827,Million Oriental,,independent,-32.0936441,115.9256059,,,,node
node/3850329736,JJ & LL Driscoll,,independent,-32.1654606,150.8911592,,101 Macqueen Street,,node
node/3853148910,Coles,Coles,coles,-27.6608298,153.1719795,,3828 Pacific Highway,Coles Group,node
node/3853166757,Aldi,Aldi,aldi,-27.6603595,153.1713265,,,,node
node/3853176682,Woolworths,Woolworths,woolworths,-27.6564064,153.1705058,,"2-12 Commercial Drive, Shailer Park, QLD, 4128",Woolworths Group,node
node/3876330839,IGA Meningie,IGA,iga,-35.6868732,139.3389198,,,,node
node/3877568614,Coles,Coles,coles,-37.0638556,149.9046139,,165 Imlay Street,,node
node/3877570332,Foodworks,Foodworks,foodworks,-36.9290178,149.8748611,,"19 Quondolo Street, Pambula, NSW, 2549",,node
node/3877570475,Aldi Bomaderry,,aldi,-34.8455352,150.5942695,,,,node
node/3877570484,Woolworths,Woolworths,woolworths,-35.7047131,150.1764493,,"9-13 Clyde Street, Batemans Bay, NSW, 2536",Woolworths Group,node
node/3885537653,IBIS Super Market,,independent,-10.5962199,142.2467357,,,,node
node/3885546802,Woolworths,Woolworths,woolworths,-34.0302192,150.8495955,,,,node
node/3886063391,Rangoon City Mart,,independent,-37.7985307,145.2810421,,"195 - 197 Mount Dandenong Road, Croydon, VIC, 3136",,node
node/3889911063,Coles,Coles,coles,-33.8057925,151.0879015,,"17 Chatham Road, West Ryde, NSW, 2114",Coles Group,node
node/3890023123,Coles,Coles,coles,-23.8699366,151.2393076,,75 Dawson Highway,Wesfarmers,node
node/3890023126,Woolworths,Woolworths,woolworths,-23.8696145,151.2420227,,,,node
node/3891599242,Woolworths,Woolworths,woolworths,-32.2630595,150.8907447,,,,node
node/3894051980,Woolworths,Woolworths,woolworths,-34.4471104,150.4389648,,"Roscoe Street, Mittagong, NSW, 2575",Woolworths Group,node
node/3897655261,Ritchies Supa IGA,Ritchies,iga,-34.2909349,146.0518049,,,,node
node/3897655338,Coles,Coles,coles,-34.2911145,146.0547821,,"2 Yambil Street, Griffith, NSW, 2680",Coles Group,node
node/3898193214,Mega Continental,,independent,-27.4830322,153.001112,,16 Duncan Street,,node
node/3898414842,Astee,,independent,-37.8791086,145.1630647,,,,node
node/3899282999,,,independent,-34.9184308,138.4944389,,,,node
node/3900663365,IGA,IGA,iga,-17.3056407,123.6300084,,52 Clarendon Street,,node
node/3910196921,Woolworths,Woolworths,woolworths,-33.8785274,151.243768,,2028,Woolworths Group,node
node/3910347158,Coles,Coles,coles,-33.8313696,151.1279539,,1-3 Flagstaff Street,Coles Group,node
node/3912408809,Woolworths,Woolworths,woolworths,-33.9872443,150.8909891,,,,node
node/3915510129,Aldi,Aldi,aldi,-33.8492864,151.0486602,,92 Parramatta Road,,node
node/3915510130,Woolworths,Woolworths,woolworths,-33.8490044,151.0479237,,,Woolworths Group,node
node/3915727757,Friendly Grocer,Friendly Grocer,friendly_grocer,-33.8732903,151.1957989,,261 Harris Street,,node
node/3915727857,Ultimo Pyrmont Supermarket,,independent,-33.8737683,151.1960375,,313 Harris Street,,node
node/3918035357,Woolworths,Woolworths,woolworths,-33.8810537,151.2027041,,,Woolworths Group,node
node/3921514862,Woolworths Metro,Woolworths Metro,woolworths,-33.8847889,151.200639,,,Woolworths Group,node
node/3922899259,Tân Hung Asian Grocery,,independent,-37.8104013,144.9980745,,,,node
node/3922903662,Richmond Grocery Store,,independent,-37.810333,144.997368,,,,node
node/3925392588,Boulevard Shopping Centre,,independent,-31.654019,116.6722548,,,,node
node/3925399930,Coles,Coles,coles,-31.6580097,116.6707607,,"10 Beamish Avenue, WA",Coles Group,node
node/3926410228,Woolworths,Woolworths,woolworths,-26.5732621,148.7898914,,,Woolworths Group,node
node/3926905552,Woolworths,Woolworths,woolworths,-26.6526925,153.0919459,,,Woolworths Group,node
node/3928098669,IGA,IGA,iga,-27.3176634,152.9866926,,"18-22 Kremzow Road, Brendale, QLD, 4500",,node
node/3928348515,IGA,IGA,iga,-37.784938,144.9385839,,,,node
node/3932997855,Coles,Coles,coles,-33.3189212,115.7175548,,"2 Recreation Drive, WA",Coles Group,node
node/3937087831,Woolworths,Woolworths,woolworths,-33.7703388,150.9071803,,,Woolworths Group,node
node/3937568230,Coles,Coles,coles,-33.9069731,150.8678055,,189 Wilson Road,,node
node/3937568231,Woolworths,Woolworths,woolworths,-33.9078123,150.8676258,,,,node
node/3938622456,Woolworths Metro,Woolworths Metro,woolworths,-33.870859,151.2684341,,757 New South Head Road,Woolworths Group,node
node/3939017721,Bibina,,independent,-32.9642512,151.6578523,,,,node
node/3942688926,Seasons IGA,IGA,iga,-27.2594382,153.0810623,,"Clontarf, QLD",IGA,node
node/3942998909,Coles,Coles,coles,-37.8013978,144.897529,,16A Albert Street,Coles Group,node
node/3951181648,Woolworths,Woolworths,woolworths,-37.8843527,144.7344038,,,Woolworths Group,node
node/3951219158,Fresh Basket,,independent,-33.8927638,151.1864819,,,,node
node/3951219159,Miracle,,independent,-33.8928234,151.1861078,,,,node
node/3952962157,Woolworths,Woolworths,woolworths,-31.5532464,152.8533633,,,Woolworths Group,node
node/3952962457,Coles,Coles,coles,-31.9095234,152.4610345,,42-50 Wynter Street,Coles Group,node
node/3956135605,Bonogin General Store,,independent,-28.142182,153.3348639,,,,node
node/3957615436,Local Grocer IGA,IGA,iga,-37.8296604,144.8858342,,,,node
node/3966658196,124 Nyabing Store,,independent,-33.5412671,118.1486847,,,,node
node/3981216561,Miracle Asian Supermarket,,independent,-33.8774327,151.2068763,,,,node
node/3985405115,Woolworths,Woolworths,woolworths,-27.8914002,153.3127871,,,Woolworths Group,node
node/3988933206,Fleay's Store,,independent,-33.3368816,116.7427284,,,,node
node/3991294943,Stanley IGA,,iga,-40.7625163,145.2950685,,,,node
node/3992925461,IGA,IGA,iga,-33.1837618,138.3004136,,,,node
node/3993122791,Aldi,Aldi,aldi,-37.8458636,144.9935728,,34 Elizabeth Street,,node
node/3996875978,Foodworks,Foodworks,foodworks,-37.9807957,145.1658175,,,,node
node/3998327755,Coles,Coles,coles,-27.6432063,153.1123265,,38-74 Wembley Road,Coles Group,node
node/3998327756,IGA,IGA,iga,-27.6444269,153.1174235,,,,node
node/4000197758,Coles,Coles,coles,-33.1111822,151.5318097,,"330 Fishery Point Road, Bonnells Bay, NSW, 2264",Coles Group,node
node/4000198620,ALDI,ALDI,aldi,-32.5694167,151.1647335,,17-25 John Street,,node
node/4000242200,Scamander supermarket & newsagency,,independent,-41.4515238,148.2645246,,,,node
node/4002132376,IGA Local Grocer,IGA,iga,-38.2683649,144.6608618,,"75 Hesse Street, Queenscliff, VIC, 3225",www.iga.com.au,node
node/4013749371,Golden Choice Subiaco Fresh Market,,independent,-31.945572,115.8253534,,"369 Roberts Road, Subiaco, WA, 6008",,node
node/4017563989,Woolworths Metro,Woolworths Metro,woolworths,-33.8837104,151.2084909,,302-306 Elizabeth Street,Woolworths Group,node
node/4018744433,Eskdale IGA X-press + Liquor,IGA,iga_express,-36.4645659,147.2489774,,"3764 Omeo Highway, Eskdale, VIC, 3701",,node
node/4023408048,Woolworths,Woolworths,woolworths,-38.1036137,145.324723,,,Woolworths Group,node
node/4030700548,Spar,Spar,spar,-28.8647794,153.5331069,,,,node
node/4030700549,Woolworths,Woolworths,woolworths,-28.8711789,153.5615535,,"82-96 River Street, Ballina, NSW, 2478",Woolworths Group,node
node/4030807083,JR / Duty Free,,independent,-31.9414243,115.9739865,,,,node
node/4030878007,Coles,Coles,coles,-27.676934,152.9008469,,1 Main Street,Coles Group,node
node/4031899852,Aldi,Aldi,aldi,-27.97624,153.3798427,,562 Olsen Avenue,,node
node/4041116944,Supa IGA,,iga,-36.7882845,145.1520348,,,,node
node/4041561476,Orroroo IGA,IGA,iga,-32.734016,138.6126558,,"18-20 Second Street, Orroroo, SA, 5431",,node
node/4041812463,Aldi,Aldi,aldi,-27.6761331,152.903204,,,,node
node/4044969841,Woolworths,Woolworths,woolworths,-37.5870274,145.1276968,,,,node
node/4055985491,Elizabeth Bay Deli,,independent,-33.8721554,151.2288401,,,,node
node/4056116367,ALDI,ALDI,aldi,-33.8788576,151.2135219,,,,node
node/4060933062,International Foods,,independent,-37.8512484,144.7071574,,,,node
node/4066031352,Harris Farms Markets,,harris_farm,-33.8235242,151.209472,,,,node
node/4077652493,The Fruit Men,,independent,-37.9661394,145.0553864,,273 Charman Road,,node
node/4084335133,IGA,IGA,iga,-37.8249989,145.0816328,,,,node
node/4089598728,Spar,Spar,spar,-33.892622,151.1995018,,,Spar,node
node/4102394015,Shahi India,,independent,-37.8646311,145.0281237,,,,node
node/4106750010,Woolworths,Woolworths,woolworths,-38.1685756,144.5451168,,,Woolworths Group,node
node/4106928538,Foodworks,Foodworks,foodworks,-37.0515675,146.0866578,,"119 High Street, Mansfield, VIC, 3722",,node
node/4108548890,Woolworths Metro,Woolworths Metro,woolworths,-33.8738128,151.2162076,,Crown Street,Woolworths Group,node
node/4117662921,HARRIS FARM MARKETS,,harris_farm,-28.0110005,153.4239151,,15-21 Via Roma,,node
node/4119783720,Woolworths,Woolworths,woolworths,-36.4268706,150.0791896,,,,node
node/4120000027,Foodland,Foodland,foodland,-34.7802702,138.6080393,,"237 Martins Road, Parafield Gardens, 5107",IGA,node
node/4127681526,Kukku's Indian Groceries,,independent,-33.7597363,150.7201769,,1 Bringelly Road,,node
node/4127681587,Hallini's Groceries and Take-away,,independent,-33.7611124,150.7204706,,,,node
node/4127792647,Scarboro Super Deli,,independent,-31.8939026,115.7639173,,,,node
node/4129284397,Coles,Coles,coles,-35.1224014,139.2736509,,8-10 River View Road,Coles Group,node
node/4129799668,Foodworks,Foodworks,foodworks,-27.4534954,153.1560193,,,Foodworks,node
node/4144472194,Coles,Coles,coles,-33.7326254,150.7817723,,8 Central Place,Coles Group,node
node/4148060188,Coles,Coles,coles,-27.9862284,153.4105761,,163-171 Ferry Road,Coles Group,node
node/4148060989,Aldi,Aldi,aldi,-27.9857547,153.4107067,,,,node
node/4148813889,IGA Pine Mountain Road,IGA,iga,-27.5896061,152.7517741,,92-98 Pine Mountain Road,,node
node/4161090168,Woolworths,Woolworths,woolworths,-32.2559791,148.6321639,,,,node
node/4166878876,ALDI,ALDI,aldi,-37.7912353,145.0947384,,313 Doncaster Road,,node
node/4169956193,,,independent,-26.4060229,153.1104531,,44 Duke Street,,node
node/4180130321,KT Mart Asian Grocery,Grocery Outlet,independent,-37.8160472,145.1934578,,515 Maroondah Highway,,node
node/4186252195,Aldi,Aldi,aldi,-37.8718502,144.7751035,,1 Central Avenue,,node
node/4191521425,Coles,Coles,coles,-29.6911616,152.9350815,,,Coles Group,node
node/4191521427,Woolworths,Woolworths,woolworths,-29.6913811,152.9367557,,,Woolworths Group,node
node/4196207721,Foodworks,Foodworks,foodworks,-37.8291871,140.8032018,,,,node
node/4200853794,Coles,Coles,coles,-38.0321022,145.3450266,,"2 Richardson Grove, Berwick, 3806",Coles Group,node
node/4206825199,ALDI,Aldi,aldi,-37.8763934,145.4089514,,32-36 Main Road,,node
node/4210155600,Woolworths,Woolworths,woolworths,-34.0329589,150.8164863,,,,node
node/4216537394,Woolworths Metro,Woolworths Metro,woolworths,-33.8891623,151.2755238,,180-186 Campbell Parade,Woolworths Group,node
node/4222810883,Ambarella Fine Foods,,independent,-28.0759268,153.4234528,,"1 Santa Maria Court, Burleigh Waters, 4220",,node
node/4223219882,Treeview Super Store,,independent,-28.0936473,153.4212446,,,,node
node/4226306464,IGA,IGA,iga,-33.8838548,150.6937977,,,,node
node/4226700703,IGA,IGA,iga,-28.0594754,153.4293506,,,,node
node/4226751389,Boccaccio SUPA IGA,IGA,iga,-37.8015537,145.0626975,,1050 Burke Road,,node
node/4231110391,Sam Coco Trading,,independent,-27.5023004,153.0350219,,,,node
node/4234705028,USA Foods,,independent,-37.9431586,145.0713505,,"67 - 73 Cochranes Road, Moorabbin, 3189",,node
node/4235962257,Woolworths,Woolworths,woolworths,-33.891633,151.2515022,,530 Oxford Street,Woolworths Group,node
node/4236022275,Coles,Coles,coles,-33.8929814,151.250827,,"500 Oxford Street, Bondi Junction",Coles Group,node
node/4236936697,IGA Xpress Montville,,iga_express,-26.690181,152.8928358,,"168 Main Street, Montville, 4560",,node
node/4238776489,Woolworths,Woolworths,woolworths,-33.7460229,150.8361623,,,Woolworths Group,node
node/4241498392,Aldi,Aldi,aldi,-33.8931329,151.2482153,,"71 Spring Street, Bondi Junction, 2022",,node
node/4242364787,Aldi,Aldi,aldi,-27.4448352,152.9926186,,"20-30 Harry Street, Ashgrove, QLD, 4060",,node
node/4242639773,Concord West Supermarket,,independent,-33.8478586,151.0864213,,,,node
node/4242775789,Woolworths,Woolworths,woolworths,-27.4447303,153.1717961,,,Woolworths Group,node
node/4253400113,Aldi,Aldi,aldi,-33.7197659,150.9192853,,,,node
node/4253424590,Woolworths,Woolworths,woolworths,-33.703851,150.8759113,,"Schofields, NSW",Woolworths Group,node
node/4255506194,Aldi,Aldi,aldi,-33.7698463,150.9046957,,"17 Patrick Street, Blacktown, 2148",,node
node/4264532154,Maryborough IGA,,iga,-25.5359637,152.6924706,,"368 Alice Street, Maryborough, 4650",,node
node/4273046751,Woolworths,Woolworths,woolworths,-37.8405629,145.0081654,,,Woolworths Group,node
node/4279993585,ALDI,Aldi,aldi,-32.1266356,115.9268333,,"Yellowwood Avenue, Harrisdale, WA, 6112",Aldi Australia,node
node/4286763601,Woolworths,Woolworths,woolworths,-28.0370353,153.425735,,,Woolworths Group,node
node/4292131689,,,independent,-34.9986883,138.6226591,,,,node
node/4300536906,Springvale South SUPA IGA,IGA,iga,-37.97202,145.1497316,,,,node
node/4301597510,Aldi,Aldi,aldi,-31.7441688,115.76826,,"420 Joondalup Drive, WA",Aldi Australia,node
node/4301770789,Woolworths,Woolworths,woolworths,-37.8400099,144.6738163,,,Woolworths Group,node
node/4304649249,Aldi,Aldi,aldi,-31.9661898,115.9347714,,227 Belmont Avenue,Aldi Australia,node
node/4306802390,Rise,,independent,-31.9598843,115.8713888,,,,node
node/4306851489,IGA,IGA,iga,-31.9550479,115.8618622,,,,node
node/4308785593,Coles,Coles,coles,-31.9513993,115.8573763,,WA,Coles Group,node
node/4312020596,Coles,Coles,coles,-30.3533663,153.0924909,,5 Toormina Road,Coles Group,node
node/4312020597,Woolworths,Woolworths,woolworths,-30.3546045,153.0924608,,,Woolworths Group,node
node/4312164694,Coles,Coles,coles,-28.0482363,153.3542658,,1 Mudgeeraba Road,Coles Group,node
node/4315516148,Woolworths,Woolworths,woolworths,-31.7766987,115.7553281,,WA,Woolworths Group,node
node/4315609339,IGA,IGA,iga,-31.784188,115.7668206,,,,node
node/4315819866,Spar on Mayfair,,spar,-23.5552541,148.1704742,,,,node
node/4316697714,ALDI,ALDI,aldi,-33.9442003,151.2233551,,152 Bunnerong Road,,node
node/4316700686,Coles,Coles,coles,-34.8306405,138.6935739,,976 North East Road,Coles Group,node
node/4336586524,Hindustan Wholesale & Retail Groceries,,independent,-38.0161502,145.224631,,50 Greens Road,,node
node/4338340522,Foodworks,Foodworks,foodworks,-32.1732456,150.8912025,,,,node
node/4338340523,Foodworks,Foodworks,foodworks,-32.7951791,149.9712061,,"23 Louee Street, Rylstone, NSW, 2849",,node
node/4338340525,Foodworks,Foodworks,foodworks,-31.7646978,150.8382934,,,,node
node/4339589990,Spar,Spar,spar,-17.3529432,145.5927101,,,,node
node/4348404155,Woolworths,Woolworths,woolworths,-33.9684191,151.0648948,,"84D Roberts Avenue, Mortdale, NSW, 2223",Woolworths Group,node
node/4353406088,Hao De,,independent,-33.7040676,151.1017584,,,,node
node/4353406491,Hornsby indian Bazaar,,independent,-33.704022,151.1014445,,,,node
node/4353558092,Coles,Coles,coles,-33.8392858,151.2089699,,,,node
node/4358811002,Woolworths,Woolworths,woolworths,-34.9756815,138.6096815,,119 Belair Road,Woolworths Group,node
node/4364222901,Foodland,Foodland,foodland,-35.6872119,139.3387132,,,,node
node/4375120101,Morris' IGA,,iga,-42.1230694,148.0747078,,"13-15 Franklin Street, Swansea, TAS, 7190",,node
node/4376909754,IGA,IGA,iga,-27.6209528,152.8121827,,76 Naomai Street,,node
node/4378114302,Coles,Coles,coles,-33.8679205,150.9230191,,368 Hamilton Road,Coles Group,node
node/4378252290,ALDI,Aldi,aldi,-33.9621833,151.1329508,,G1 Railway Parade,,node
node/4381296201,Woolworths,Woolworths,woolworths,-27.6620806,152.7403363,,,Woolworths Group,node
node/4382912767,Woolworths,Woolworths,woolworths,-34.875005,138.6005939,,,Woolworths Group,node
node/4383579333,ALDI,ALDI,aldi,-33.7173548,150.8407332,,10 Hollinsworth Road,,node
node/4385464575,IGA,IGA,iga,-27.652642,152.8888076,,"85 Leon Capra Drive, Augustine Heights, 4300",,node
node/4386171594,Woolworths,Woolworths,woolworths,-33.9229274,151.1858394,,"55 Church Avenue, 2020",Woolworths Group,node
node/4387035391,Woolworths,Woolworths,woolworths,-33.8274991,151.2016989,,10 Falcon Street,Woolworths Group,node
node/4391054890,ALDI,ALDI,aldi,-33.9553684,151.1379694,,,,node
node/4393253275,Coles,Coles,coles,-31.9322152,115.8584308,,WA,Coles Group,node
node/4394218680,Woolworths,Woolworths,woolworths,-33.7060477,150.9114223,,,Woolworths Group,node
node/4395955992,Foodtown Supermarket,,independent,-23.7069362,133.8676855,,Milner Road,,node
node/4396983289,Dyson's IGA Supermarket,,iga,-36.0884972,145.4421023,,,,node
node/4396983789,Foodworks,Foodworks,foodworks,-36.0915687,145.4423796,,,,node
node/4400693423,Woolworths,Woolworths,woolworths,-31.869823,115.860944,,WA,Woolworths Group,node
node/4400693424,Coles,Coles,coles,-31.8711626,115.8627733,,WA,Coles Group,node
node/4401054992,Coles Local,Coles Local,coles,-27.4692732,153.024566,,"226 Queen Street, Brisbane City, QLD, 4000",Coles Group,node
node/4402115397,IGA,IGA,iga,-27.6185335,152.8895989,,,,node
node/4403594654,Spar,Spar,spar,-31.6995734,147.8362814,,,,node
node/4405318490,Woolworths,Woolworths,woolworths,-35.0751611,150.6558677,,Naval College Road,,node
node/4405318491,ALDI,Aldi,aldi,-35.0749356,150.656266,,"8 Moona Creek Road, Vincentia, NSW, 2540",,node
node/4405565614,Woolworths,Woolworths,woolworths,-34.5633406,150.8400397,,,Woolworths Group,node
node/4405565616,Coles,Coles,coles,-34.5649382,150.8372599,,,Coles Group,node
node/4409566999,Woolworths,Woolworths,woolworths,-36.5495184,145.9889959,,"49-59 Smythe Street, Benalla, VIC, 3672",Woolworths Group,node
node/4409569509,ALDI,ALDI,aldi,-36.549889,145.9901922,,141-153 Bridge Street East,,node
node/4415960408,The Green Grocer,,independent,-27.4806403,153.0122526,,,,node
node/4417548041,Woolworths,Woolworths,woolworths,-33.8727087,151.0930478,,,,node
node/4417577184,Coles,Coles,coles,-34.0282621,150.7339588,,23 Fairwater Drive,,node
node/4426442674,Unwrapped Pantry,,independent,-37.9301511,145.3595351,,"164 Colby Drive, Belgrave South, 3160",,node
node/4429116592,IGA,IGA,iga,-38.3498232,141.603926,,"Percy Street, Portland, 3305",,node
node/4433575404,Coles Local,Coles Local,coles,-33.797209,151.1828281,,28 Victor Street,Coles Group,node
node/4435514695,Asian Supermarket,,independent,-20.2773814,148.7007524,,,,node
node/4446892792,Coles,Coles,coles,-38.1191101,145.3205054,,,Coles Group,node
node/4449999091,Spudshed,Spudshed,independent,-31.8950402,115.8944663,,"243–253 Walter Road West, Morley, WA, 6062",,node
node/4450003390,Coles,Coles,coles,-33.8655396,151.2778593,,694-696 Old South Head Road,,node
node/4456047388,IGA,IGA,iga,-37.9139878,145.2570252,,,,node
