Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned
-38.7020259,145.8204444,"Venus Bay General Store, Jupiter Boulevard, Venus Bay First Estate, Venus Bay, Shire of South Gippsland, Victoria, 3956, Australia","Item 131, Item 133","Near 'Venus Bay General Store' (supermarket); route distance 25.66 km from nearest pharmacy (verified via OSRM) | Supermarket 'Venus Bay General Store' (1,500 sqm) with no adjacent pharmacy (nearest 11.03 km)",85%,25.66,TerryWhite Chemmart Inverloch,Venus Bay General Store,supermarket,VIC,2026-02-14T12:23:27.911401
-38.3426959,145.7663866,"Poowong IGA X-Press, Ranceby Road, Poowong, Shire of South Gippsland, Victoria, 3988, Australia","Item 131, Item 133","Near 'Poowong IGA X-Press' (supermarket); route distance 18.13 km from nearest pharmacy (verified via OSRM) | Supermarket 'Poowong IGA X-Press' (1,200 sqm) with no adjacent pharmacy (nearest 11.19 km)",85%,18.13,TerryWhite Chemmart Korumburra,Poowong IGA X-Press,supermarket,VIC,2026-02-14T12:23:27.912473
-36.6307452,142.6307295,"Rupanyup Supermarket, Cromie Street, Rupanyup, Shire of Yarriambiack, Victoria, 3388, Australia","Item 131, Item 133","Near 'Rupanyup Supermarket' (supermarket); route distance 15.04 km from nearest pharmacy (verified via OSRM) | Supermarket 'Rupanyup Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 14.32 km)",85%,15.04,Murtoa Community Pharmacy,Rupanyup Supermarket,supermarket,VIC,2026-02-14T12:23:27.913521
-38.3954714,142.628306,"Allansford Cheese World, 5332, Great Ocean Road, Allansford, Shire of Moyne, Victoria, 3277, Australia","Item 131, Item 133","Near 'Allansford Cheese World' (supermarket); route distance 11.14 km from nearest pharmacy (verified via OSRM) | Supermarket 'Allansford Cheese World' (1,500 sqm) with no adjacent pharmacy (nearest 9.55 km)",85%,11.14,Chemist Warehouse,Allansford Cheese World,supermarket,VIC,2026-02-14T12:23:27.914035
-37.5317711,145.3410385,"Foodmart Kinglake, Whittlesea - Kinglake Road, Kinglake, Shire of Murrindindi, Victoria, 3763, Australia","Item 131, Item 133","Near 'Foodmart Kinglake' (supermarket); route distance 26.13 km from nearest pharmacy (verified via OSRM) | Supermarket 'Foodmart Kinglake' (1,500 sqm) with no adjacent pharmacy (nearest 14.38 km)",85%,26.13,Yarra Glen Pharmacy,Foodmart Kinglake,supermarket,VIC,2026-02-14T12:23:27.915034
-37.965617,144.7066647,"Wyndham Harbour Mini Mart, Quay Boulevard, Wyndham Harbour, Werribee South, Melbourne, City of Wyndham, Victoria, 3030, Australia","Item 131, Item 133","Near 'Wyndham Harbour Mini Mart' (supermarket); route distance 10.28 km from nearest pharmacy (verified via OSRM) | Supermarket 'Wyndham Harbour Mini Mart' (1,500 sqm) with no adjacent pharmacy (nearest 7.74 km)",85%,10.28,Direct Chemist Outlet Featherbrook,Wyndham Harbour Mini Mart,supermarket,VIC,2026-02-14T12:23:27.916588
-38.6657911,146.4369242,"Welshpool Supermarket, Main Street, Welshpool, Shire of South Gippsland, Victoria, 3966, Australia","Item 131, Item 133","Near 'Welshpool Supermarket' (supermarket); route distance 10.70 km from nearest pharmacy (verified via OSRM) | Supermarket 'Welshpool Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 9.80 km)",85%,10.70,Toora Pharmacy,Welshpool Supermarket,supermarket,VIC,2026-02-14T12:23:27.917658
-38.5777296,146.0137354,"IGA Local Grocer and Liquor, Whitelaw Street, Meeniyan, Shire of South Gippsland, Victoria, 3956, Australia","Item 131, Item 133","Near 'IGA Local Grocer and Liquor' (supermarket); route distance 15.95 km from nearest pharmacy (verified via OSRM) | Supermarket 'IGA Local Grocer and Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 12.54 km)",85%,15.95,TerryWhite Chemmart Leongatha,IGA Local Grocer and Liquor,supermarket,VIC,2026-02-14T12:23:27.918745
-38.7004152,145.8680277,"IGA, 39, River Drive, Tarwin Lower, Shire of South Gippsland, Victoria, 3956, Australia","Item 131, Item 133","Near 'IGA' (supermarket); route distance 20.86 km from nearest pharmacy (verified via OSRM) | Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 14.22 km)",85%,20.86,TerryWhite Chemmart Inverloch,IGA,supermarket,VIC,2026-02-14T12:23:27.919697
-36.6366404,142.63177845,"Rupanyup Doctors Surgery, 91, Cromie Street, Rupanyup, Shire of Yarriambiack, Victoria, 3388, Australia",Item 131,Near 'Rupanyup Doctors Surgery' (gp); route distance 15.93 km from nearest pharmacy (verified via OSRM) | Near 'Rupanyup Hospital & Nursing Home' (hospital); route distance 16.05 km from nearest pharmacy (verified via OSRM),85%,15.93,Murtoa Community Pharmacy,Rupanyup Doctors Surgery,gp,VIC,2026-02-14T12:23:27.920697
-38.2420198,144.1748634,"Moriac Medical Centre, 806, Hendy Main Road, Moriac, Surf Coast Shire, Victoria, 3240, Australia",Item 131,Near 'Moriac Medical Centre' (gp); route distance 15.68 km from nearest pharmacy (verified via OSRM),85%,15.68,Slade Pharmacy Waurn Ponds,Moriac Medical Centre,gp,VIC,2026-02-14T12:23:27.922297
-38.3098264,142.6416732,"Kirrae Health Service, 1, Kirrae Avenue, Framlingham Aboriginal community, Framlingham, Shire of Moyne, Victoria, 3265, Australia",Item 131,Near 'Kirrae Health Service' (gp); route distance 15.72 km from nearest pharmacy (verified via OSRM),85%,15.72,Chemist Warehouse,Kirrae Health Service,gp,VIC,2026-02-14T12:23:27.923346
-37.8864,145.0831,"Seed Heritage, Capital Avenue, Malvern East, Melbourne, City of Stonnington, Victoria, 3145, Australia",Item 132,"Major shopping centre 'Chadstone Shopping Centre' (GLA 212,000 sqm) with no pharmacy within 200 m",85%,0.22,Chemist Warehouse,Chadstone Shopping Centre,shopping_centre,VIC,2026-02-14T12:23:27.923864
-37.8146,145.2307,"Maroondah Highway, Ringwood, Melbourne, City of Maroondah, Victoria, 3134, Australia",Item 132,"Major shopping centre 'Eastland Shopping Centre' (GLA 90,000 sqm) with no pharmacy within 200 m",85%,0.23,Priceline Pharmacy Ringwood,Eastland Shopping Centre,shopping_centre,VIC,2026-02-14T12:23:27.924860
-37.818838516666666,144.95452115,"Liberty Tower, 620, Collins Street, Melbourne, City of Melbourne, Victoria, 3000, Australia","Item 132, Item 133, Item 134","Major shopping centre 'Liberty Tower' (GLA 54,000 sqm) with no pharmacy within 200 m | Supermarket 'Woolworths Metro' (3,000 sqm) with no adjacent pharmacy (nearest 303 m) | Shopping centre 'Holiday Inn Melbourne on Flinders' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Royale Pizza' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Japanese Organic Cafe' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Spicy Korea' (GLA 5,000 sqm) with supermarket but no pharmacy",85%,0.29,Chemist Warehouse Spencer Outlet Centre,Liberty Tower,shopping_centre,VIC,2026-02-14T12:23:27.926582
-37.7971249,145.2569815,"Coles, 434, Maroondah Highway, Burnt Bridge, Croydon, Melbourne, City of Maroondah, Victoria, 3136, Australia","Item 130, Item 133","Supermarket 'Coles' (3000 sqm) is 1.78 km from nearest pharmacy | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 1.78 km)",80%,1.78,National Pharmacies,Coles,supermarket,VIC,2026-02-14T12:23:27.927099
-37.8757512,144.6145175,"Coles, 8, Manor Lakes Boulevard, Manor Lakes, Melbourne, City of Wyndham, Victoria, 3024, Australia","Item 130, Item 133","Supermarket 'Coles' (3000 sqm) is 3.97 km from nearest pharmacy | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 3.97 km)",80%,3.97,Direct Chemist Outlet Harpley,Coles,supermarket,VIC,2026-02-14T12:23:27.928934
-38.004827,145.2664991,"Coles, 4, Princes Domain Drive, Hallam, Melbourne, City of Casey, Victoria, 3803, Australia","Item 130, Item 133","Supermarket 'Coles' (3000 sqm) is 1.59 km from nearest pharmacy | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 1.59 km)",80%,1.59,Direct Chemist Outlet Dandenong South,Coles,supermarket,VIC,2026-02-14T12:23:27.929934
-37.89844503333333,145.23238333333333,"Beacon Lighting, 1391, Ferntree Gully Road, Scoresby, Melbourne, City of Knox, Victoria, 3179, Australia","Item 130, Item 133","Supermarket 'Woolworths' (3000 sqm) is 2.11 km from nearest pharmacy | GP 'Scoresby Medical & Specialist Centre' (1.0 FTE) + Supermarket 'Woolworths' (3000 sqm) within 500 m; 2.07 km from nearest pharmacy | Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 2.11 km)",80%,2.11,Blooms The Chemist Stud Park,Woolworths,supermarket,VIC,2026-02-14T12:23:27.931090
-37.9191,145.1218,"3, Dixon Street, Clayton, Melbourne, City of Monash, Victoria, 3168, Australia",Item 135,Hospital 'Monash Medical Centre' (640 beds) with no adjacent pharmacy (nearest 880 m),80%,0.88,Fultons,Monash Medical Centre,hospital,VIC,2026-02-14T12:23:27.932143
-37.7488,145.0612,,Item 135,Hospital 'Austin Hospital' (400 beds) with no adjacent pharmacy (nearest 674 m),80%,0.67,Rosanna Pharmacy,Austin Hospital,hospital,VIC,2026-02-14T12:23:27.933174
-38.1515,144.3578,,Item 135,Hospital 'Geelong Hospital' (380 beds) with no adjacent pharmacy (nearest 339 m),80%,0.34,Geelong Soul Pattinson Pharmacy,Geelong Hospital,hospital,VIC,2026-02-14T12:23:27.934173
-36.7531,144.2695,,Item 135,Hospital 'Bendigo Hospital' (350 beds) with no adjacent pharmacy (nearest 491 m),80%,0.49,Bendigo UFS View Street,Bendigo Hospital,hospital,VIC,2026-02-14T12:23:27.935616
-37.5508,143.8586,,Item 135,Hospital 'Ballarat Base Hospital' (300 beds) with no adjacent pharmacy (nearest 686 m),80%,0.69,UFS Dispensaries Ballarat (Doveton Street),Ballarat Base Hospital,hospital,VIC,2026-02-14T12:23:27.936656
-37.1461904,146.4489816,,"Item 130, Item 131, Item 133","Supermarket 'Village Grocer' (1500 sqm) + GP 'Mt Buller Medical Centre' (1.0 FTE) within 500 m; 33.47 km from nearest pharmacy | Near 'Village Grocer' (supermarket); straight-line 33.47 km, est. route 43.51 km from nearest pharmacy | Supermarket 'Village Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 33.47 km)",75%,33.47,Mansfield Pharmacy,Village Grocer,supermarket,VIC,2026-02-14T12:23:27.937685
-37.24832768,141.84100078,,"Item 130, Item 131, Item 133","Supermarket 'Balmoral Community Store' (1500 sqm) + GP 'Balmoral Bush Nursing Centre' (1.0 FTE) within 500 m; 53.72 km from nearest pharmacy | GP 'Balmoral Bush Nursing Centre' (1.0 FTE) + Supermarket 'Balmoral Community Store' (1500 sqm) within 500 m; 53.68 km from nearest pharmacy | Near 'Balmoral Community Store' (supermarket); straight-line 53.72 km, est. route 69.83 km from nearest pharmacy | Near 'Balmoral Bush Nursing Centre' (gp); straight-line 53.68 km, est. route 69.78 km from nearest pharmacy | Supermarket 'Balmoral Community Store' (1,500 sqm) with no adjacent pharmacy (nearest 53.72 km)",75%,53.72,Edenhope Pharmacy,Balmoral Community Store,supermarket,VIC,2026-02-14T12:23:27.938701
-37.17761718,143.24775942000002,,"Item 130, Item 131, Item 133","Supermarket 'Smith's Foodland' (1500 sqm) + GP 'Elmhurst Bush Nursing Centre' (1.0 FTE) within 500 m; 22.33 km from nearest pharmacy | GP 'Elmhurst Bush Nursing Centre' (1.0 FTE) + Supermarket 'Smith's Foodland' (1500 sqm) within 500 m; 22.29 km from nearest pharmacy | Near 'Smith's Foodland' (supermarket); straight-line 22.33 km, est. route 29.03 km from nearest pharmacy | Near 'Elmhurst Bush Nursing Centre' (gp); straight-line 22.29 km, est. route 28.97 km from nearest pharmacy | Supermarket 'Smith's Foodland' (1,500 sqm) with no adjacent pharmacy (nearest 22.33 km)",75%,22.33,Avoca Gold Chemist,Smith's Foodland,supermarket,VIC,2026-02-14T12:23:27.940165
-36.9816356,147.1425355,,"Item 130, Item 131, Item 133","Supermarket 'Hotham Supermarket' (1500 sqm) + GP 'Mount Hotham Medical Centre' (1.0 FTE) within 500 m; 26.59 km from nearest pharmacy | Near 'Hotham Supermarket' (supermarket); straight-line 26.59 km, est. route 34.57 km from nearest pharmacy | Supermarket 'Hotham Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 26.59 km)",75%,26.59,Mount Beauty Pharmacy,Hotham Supermarket,supermarket,VIC,2026-02-14T12:23:27.941201
-37.42274336666667,144.56392013333334,,"Item 130, Item 133","Supermarket 'Macedon IGA plus Liquor' (1200 sqm) + GP 'Macedon Chiropractic Dr Anna Kennedy' (1.0 FTE) within 500 m; 7.26 km from nearest pharmacy | GP 'Macedon Chiropractic Dr Anna Kennedy' (1.0 FTE) + Supermarket 'Macedon IGA plus Liquor' (1200 sqm) within 500 m; 7.23 km from nearest pharmacy | Supermarket 'Macedon IGA plus Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 7.26 km)",75%,7.26,UFS Dispensaries - Neal Street,Macedon IGA plus Liquor,supermarket,VIC,2026-02-14T12:23:27.942252
-37.9012273,145.2329917,,"Item 130, Item 133","Supermarket 'ALDI' (1300 sqm) + GP 'Scoresby Medical & Specialist Centre' (1.0 FTE) within 500 m; 1.78 km from nearest pharmacy | Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 1.78 km)",75%,1.78,Blooms The Chemist Stud Park,ALDI,supermarket,VIC,2026-02-14T12:23:27.943310
-37.1460735,146.4453481,,"Item 130, Item 131","GP 'Mt Buller Medical Centre' (1.0 FTE) + Supermarket 'Village Grocer' (1500 sqm) within 500 m; 33.16 km from nearest pharmacy | Near 'Mt Buller Medical Centre' (gp); straight-line 33.16 km, est. route 43.10 km from nearest pharmacy",75%,33.16,Mansfield Pharmacy,Mt Buller Medical Centre,gp,VIC,2026-02-14T12:23:27.944366
-36.983475,147.1422061,,"Item 130, Item 131","GP 'Mount Hotham Medical Centre' (1.0 FTE) + Supermarket 'Hotham Supermarket' (1500 sqm) within 500 m; 26.80 km from nearest pharmacy | Near 'Mount Hotham Medical Centre' (gp); straight-line 26.80 km, est. route 34.84 km from nearest pharmacy",75%,26.80,Mount Beauty Pharmacy,Mount Hotham Medical Centre,gp,VIC,2026-02-14T12:23:27.945419
-37.8715832,144.6129414,,Item 130,GP 'Wyndham Vale GP Super Clinic IPC Health' (1.0 FTE) + Supermarket 'Coles' (3000 sqm) within 500 m; 4.43 km from nearest pharmacy,75%,4.43,Priceline Pharmacy Pacific Werribee,Wyndham Vale GP Super Clinic IPC Health,gp,VIC,2026-02-14T12:23:27.946474
-37.8682575,145.240404,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 157 m)",75%,0.16,TerryWhite Chemmart Knox,Coles,supermarket,VIC,2026-02-14T12:23:27.947521
-37.9208945,145.2375525,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 107 m)",75%,0.11,Blooms The Chemist,Coles,supermarket,VIC,2026-02-14T12:23:27.949095
-37.9494484,145.0033694,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 241 m)",75%,0.24,Sandringham Amcal Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.950176
-37.8768747,145.1645918,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 114 m)",75%,0.11,Priceline Pharmacy The Glen,Coles,supermarket,VIC,2026-02-14T12:23:27.951203
-37.8030105,145.30998785,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 114 m) | Supermarket 'NQR' (1,500 sqm) with no adjacent pharmacy (nearest 120 m)",75%,0.11,Kilsyth Pharmacy,Woolworths,supermarket,VIC,2026-02-14T12:23:27.952234
-38.13945305,145.126657175,,"Item 133, Item 134","Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 251 m) | Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 281 m) | Shopping centre 'Repco' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Mycar Tyre & Auto' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.25,Frankston Compounding Pharmacy,Woolworths,supermarket,VIC,2026-02-14T12:23:27.953270
-37.9590509,145.0548965,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 105 m)",75%,0.11,Priceline Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:27.954812
-38.219185,145.0399321,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 106 m)",75%,0.11,Chemist Warehouse,Coles,supermarket,VIC,2026-02-14T12:23:27.955868
-37.79927035,144.95355495,,"Item 133, Item 134","Supermarket 'North Melbourne IGA X-press' (1,200 sqm) with no adjacent pharmacy (nearest 216 m) | Shopping centre 'MAAP' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.24,HealthSmart Pharmacy Melbourne,MAAP,shopping_centre,VIC,2026-02-14T12:23:27.956909
-38.6042866,145.5926656,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 345 m)",75%,0.35,Wonthaggi Pharmacy and Health Hub,ALDI,supermarket,VIC,2026-02-14T12:23:27.957944
-37.82538165,144.99385575,,"Item 133, Item 134","Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 156 m) | Shopping centre 'Post Office Pizza Bar' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.16,Priceline Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.958967
-37.786708,145.1257784,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 192 m)",75%,0.19,Priceline Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.960005
-38.0686164,145.3007558,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 113 m)",75%,0.11,Blooms the Chemist Casey Central,Coles,supermarket,VIC,2026-02-14T12:23:27.961032
-37.682907,145.0704091,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 108 m)",75%,0.11,Priceline Pharmacy University Hill,Coles,supermarket,VIC,2026-02-14T12:23:27.962541
-37.8591642,144.9777767,,Item 133,"Supermarket 'Woolworths Metro' (3,000 sqm) with no adjacent pharmacy (nearest 224 m)",75%,0.22,Caremore Bain & Co Pharmacy,Woolworths Metro,supermarket,VIC,2026-02-14T12:23:27.963248
-36.3591735,146.3169075,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 842 m) | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 868 m)",75%,0.87,Ramsay Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.964402
-37.9865785,145.2183528,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 183 m)",75%,0.18,Priceline Pharmacy Dandenong Plaza Upper,Coles,supermarket,VIC,2026-02-14T12:23:27.965448
-38.017448,145.3010818,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 245 m)",75%,0.25,Chemist Warehouse,Aldi,supermarket,VIC,2026-02-14T12:23:27.966486
-37.5336188,143.8252408,,Item 133,"Supermarket 'Woolworths Stocklands' (3,000 sqm) with no adjacent pharmacy (nearest 143 m)",75%,0.14,Priceline Pharmacy Stocklands,Woolworths Stocklands,supermarket,VIC,2026-02-14T12:23:27.967529
-37.797888650000004,144.97694365,,Item 133,"Supermarket 'Casa Iberica' (1,500 sqm) with no adjacent pharmacy (nearest 419 m) | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 377 m)",75%,0.38,Chemist Warehouse,Coles,supermarket,VIC,2026-02-14T12:23:27.968578
-38.37986335,142.47953995,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 314 m) | Supermarket 'Go Vita' (1,500 sqm) with no adjacent pharmacy (nearest 307 m)",75%,0.31,Direct Chemist Outlet Henna Street,Aldi,supermarket,VIC,2026-02-14T12:23:27.969629
-37.85772795,144.88246005,,"Item 133, Item 134","Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 1.30 km) | Shopping centre 'Rifle Range Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.30,Priceline Pharmacy Williamstown,Woolworths,supermarket,VIC,2026-02-14T12:23:27.971181
-37.913326,144.9927645,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 111 m)",75%,0.11,Brighton Health Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.972239
-38.0140108,145.3222251,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 124 m)",75%,0.12,Chemist Discount Centre Parkhill,Coles,supermarket,VIC,2026-02-14T12:23:27.973293
-37.80969603333333,144.99620253333333,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 104 m) | Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 108 m) | Supermarket 'Richmond Grocery Store' (1,500 sqm) with no adjacent pharmacy (nearest 106 m)",75%,0.10,Thao Nguyen Pharmacy - Richmond,Aldi,supermarket,VIC,2026-02-14T12:23:27.974354
-37.811917300000005,145.22921505,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 113 m) | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 120 m)",75%,0.11,Priceline Pharmacy Ringwood,Woolworths,supermarket,VIC,2026-02-14T12:23:27.975405
-37.8679128,144.9919849,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 102 m)",75%,0.10,Priceline Pharmacy Balaclava,Coles,supermarket,VIC,2026-02-14T12:23:27.976451
-37.9366727,145.1915257,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 211 m)",75%,0.21,Priceline Pharmacy Waverley Gardens,ALDI,supermarket,VIC,2026-02-14T12:23:27.977505
-37.80712895,144.9614119,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 260 m) | Supermarket 'Lin's Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 140 m) | Supermarket 'Hometown Asian Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 239 m) | Supermarket 'Mr. Dad Super Market' (1,500 sqm) with no adjacent pharmacy (nearest 211 m)",75%,0.26,Victoria Market Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:27.978559
-38.06173415,145.3399234,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 212 m) | Supermarket 'Coles.Partner_Pickup' (3,000 sqm) with no adjacent pharmacy (nearest 161 m)",75%,0.21,Eden Rise Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.980158
-37.7645234,144.9219203,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 101 m)",75%,0.10,Direct Chemist Outlet Monee Ponds,Coles,supermarket,VIC,2026-02-14T12:23:27.981186
-37.6876635,145.10827205,,"Item 133, Item 134","Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 1.56 km) | Shopping centre 'Apollo Parkways Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.58,EcoLife Pharmacy,Apollo Parkways Shopping Centre,shopping_centre,VIC,2026-02-14T12:23:27.982218
-37.80008875,144.9953537,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 1.03 km) | Supermarket 'Woolworths Metro' (3,000 sqm) with no adjacent pharmacy (nearest 954 m)",75%,0.95,Newton & Leung Pharmacy,Woolworths Metro,supermarket,VIC,2026-02-14T12:23:27.983246
-37.9287015,145.2513265,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 117 m)",75%,0.12,Rowville Pharmacy Amcal+ Wellington Village,ALDI,supermarket,VIC,2026-02-14T12:23:27.984277
-37.7271612,144.8069276,,"Item 133, Item 134","Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 417 m) | Shopping centre 'Keilor Central Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.42,Keilor Downs Caring Chemist,Coles,supermarket,VIC,2026-02-14T12:23:27.984787
-38.45317710714286,145.23907677857144,,"Item 133, Item 134","Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 425 m) | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 431 m) | Shopping centre 'Cowes Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Island Surf Shack' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Rotary Op Shop' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Island Shoes' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Mod Eisley Cantina' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'H-Bombs Barbershop' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Free Choice Tobacconist' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Island Time Tattoos' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Alex Scott and Staff' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Fork and Waffle' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Fig And Olive Steakhouse' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Cowes Bazaar' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.43,TerryWhite Chemmart Phillip Island,Woolworths,supermarket,VIC,2026-02-14T12:23:27.986600
-37.9255096,145.11900805,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 117 m) | Supermarket 'Sarawan Spices & Home Entertainment' (1,500 sqm) with no adjacent pharmacy (nearest 220 m)",75%,0.12,Direct Chemist Outlet Clayton Central Compounding Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.987625
-37.97095493333333,145.08946943333333,,"Item 133, Item 134","Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 120 m) | Shopping centre 'Direct Factory Outlets' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'DFO Moorabbin' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.12,Chemist Warehouse Kingston Central Plaza,ALDI,supermarket,VIC,2026-02-14T12:23:27.988622
-37.54009615,143.82699055,,"Item 133, Item 134","Supermarket 'NQR' (1,500 sqm) with no adjacent pharmacy (nearest 249 m) | Shopping centre 'Shepp Cannery Surplus' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.28,UFS Dispensaries Wendouree,Shepp Cannery Surplus,shopping_centre,VIC,2026-02-14T12:23:27.989622
-37.6278019,145.0274063,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 1.21 km)",75%,1.21,Priceline Epping Plaza (Near Kmart),Woolworths,supermarket,VIC,2026-02-14T12:23:27.990622
-37.0487286,143.7414417,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 395 m)",75%,0.40,Maryborough Pharmacy,Coles,supermarket,VIC,2026-02-14T12:23:27.991948
-37.0468814,143.7423115,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 393 m)",75%,0.39,Maryborough Pharmacy,ALDI,supermarket,VIC,2026-02-14T12:23:27.992946
