id,name,address,state,primary_rule,population_5km,pharmacies_5km,gps_2km,estimated_scripts,annual_revenue,annual_gp,setup_cost,payback_years,exit_value_12mo,flip_profit,profitability_score
gap_981_970,Gap: Nourish Health Food Pharmacy ↔ Donnybrook Pharmacy,Midpoint between DUNSBOROUGH and DONNYBROOK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_981_967,Gap: Nourish Health Food Pharmacy ↔ Boyanup Pharmacy,Midpoint between DUNSBOROUGH and BOYANUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_981_965,Gap: Nourish Health Food Pharmacy ↔ Dalyellup Pharmacy,Midpoint between DUNSBOROUGH and DALYELLUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_981_962,Gap: Nourish Health Food Pharmacy ↔ Pharmacy 777 Usher,Midpoint between DUNSBOROUGH and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_981_961,Gap: Nourish Health Food Pharmacy ↔ Southwest Hospital Pharmacy,Midpoint between DUNSBOROUGH and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_981_960,Gap: Nourish Health Food Pharmacy ↔ South Bunbury Discount Drug Store,Midpoint between DUNSBOROUGH and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_970_8177,Gap: Donnybrook Pharmacy ↔ HealthSave Capel Pharmacy,Midpoint between DONNYBROOK and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_970_971,Gap: Donnybrook Pharmacy ↔ Collie healthSAVE Pharmacy,Midpoint between DONNYBROOK and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_970_7517,Gap: Donnybrook Pharmacy ↔ Unknown Pharmacy,Midpoint between DONNYBROOK and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_967_960,Gap: Boyanup Pharmacy ↔ South Bunbury Discount Drug Store,Midpoint between BOYANUP and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_967_971,Gap: Boyanup Pharmacy ↔ Collie healthSAVE Pharmacy,Midpoint between BOYANUP and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_967_959,Gap: Boyanup Pharmacy ↔ Wizard Pharmacy Bunbury Park Centre,Midpoint between BOYANUP and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_967_7517,Gap: Boyanup Pharmacy ↔ Unknown Pharmacy,Midpoint between BOYANUP and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_967_972,Gap: Boyanup Pharmacy ↔ TerryWhite Chemmart Collie,Midpoint between BOYANUP and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_967_955,Gap: Boyanup Pharmacy ↔ Pharmacy 777 South Bunbury,Midpoint between BOYANUP and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_965_971,Gap: Dalyellup Pharmacy ↔ Collie healthSAVE Pharmacy,Midpoint between DALYELLUP and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_965_7517,Gap: Dalyellup Pharmacy ↔ Unknown Pharmacy,Midpoint between DALYELLUP and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_965_972,Gap: Dalyellup Pharmacy ↔ TerryWhite Chemmart Collie,Midpoint between DALYELLUP and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_962_971,Gap: Pharmacy 777 Usher ↔ Collie healthSAVE Pharmacy,Midpoint between BUNBURY and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_962_7517,Gap: Pharmacy 777 Usher ↔ Unknown Pharmacy,Midpoint between BUNBURY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_962_972,Gap: Pharmacy 777 Usher ↔ TerryWhite Chemmart Collie,Midpoint between BUNBURY and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_961_971,Gap: Southwest Hospital Pharmacy ↔ Collie healthSAVE Pharmacy,Midpoint between BUNBURY and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_961_7517,Gap: Southwest Hospital Pharmacy ↔ Unknown Pharmacy,Midpoint between BUNBURY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_961_972,Gap: Southwest Hospital Pharmacy ↔ TerryWhite Chemmart Collie,Midpoint between BUNBURY and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_960_971,Gap: South Bunbury Discount Drug Store ↔ Collie healthSAVE Pharmacy,Midpoint between BUNBURY and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_960_7517,Gap: South Bunbury Discount Drug Store ↔ Unknown Pharmacy,Midpoint between BUNBURY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_960_972,Gap: South Bunbury Discount Drug Store ↔ TerryWhite Chemmart Collie,Midpoint between BUNBURY and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_971_959,Gap: Collie healthSAVE Pharmacy ↔ Wizard Pharmacy Bunbury Park Centre,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_971_955,Gap: Collie healthSAVE Pharmacy ↔ Pharmacy 777 South Bunbury,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_971_951,Gap: Collie healthSAVE Pharmacy ↔ Chemwise Pharmacy Bunbury,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_971_954,Gap: Collie healthSAVE Pharmacy ↔ TerryWhite Chemmart Southcity Bunbury,Midpoint between COLLIE and Bunbury,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_971_953,Gap: Collie healthSAVE Pharmacy ↔ Bunbury Drive-In Chemist,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_971_8243,Gap: Collie healthSAVE Pharmacy ↔ Unknown Pharmacy,Midpoint between COLLIE and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_971_950,Gap: Collie healthSAVE Pharmacy ↔ TerryWhite Chemmart Bunbury Plaza,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_959_7517,Gap: Wizard Pharmacy Bunbury Park Centre ↔ Unknown Pharmacy,Midpoint between BUNBURY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_959_972,Gap: Wizard Pharmacy Bunbury Park Centre ↔ TerryWhite Chemmart Collie,Midpoint between BUNBURY and COLLIE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_955,Gap: Unknown Pharmacy ↔ Pharmacy 777 South Bunbury,Midpoint between  and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_951,Gap: Unknown Pharmacy ↔ Chemwise Pharmacy Bunbury,Midpoint between  and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_954,Gap: Unknown Pharmacy ↔ TerryWhite Chemmart Southcity Bunbury,Midpoint between  and Bunbury,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_953,Gap: Unknown Pharmacy ↔ Bunbury Drive-In Chemist,Midpoint between  and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_8243,Gap: Unknown Pharmacy ↔ Unknown Pharmacy,Midpoint between  and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_950,Gap: Unknown Pharmacy ↔ TerryWhite Chemmart Bunbury Plaza,Midpoint between  and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_949,Gap: Unknown Pharmacy ↔ Bunbury Forum Pharmacy,Midpoint between  and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7517_948,Gap: Unknown Pharmacy ↔ Chemist Discount Centre Bunbury,Midpoint between  and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_955,Gap: TerryWhite Chemmart Collie ↔ Pharmacy 777 South Bunbury,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_951,Gap: TerryWhite Chemmart Collie ↔ Chemwise Pharmacy Bunbury,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_954,Gap: TerryWhite Chemmart Collie ↔ TerryWhite Chemmart Southcity Bunbury,Midpoint between COLLIE and Bunbury,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_953,Gap: TerryWhite Chemmart Collie ↔ Bunbury Drive-In Chemist,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_8243,Gap: TerryWhite Chemmart Collie ↔ Unknown Pharmacy,Midpoint between COLLIE and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_950,Gap: TerryWhite Chemmart Collie ↔ TerryWhite Chemmart Bunbury Plaza,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_949,Gap: TerryWhite Chemmart Collie ↔ Bunbury Forum Pharmacy,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_948,Gap: TerryWhite Chemmart Collie ↔ Chemist Discount Centre Bunbury,Midpoint between COLLIE and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_972_7816,Gap: TerryWhite Chemmart Collie ↔ Chemist Discount Centre Bunbury,Midpoint between COLLIE and Bunbury,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_963_968,Gap: Healthsave Treendale Pharmacy ↔ Harvey Pharmacy,Midpoint between AUSTRALIND and HARVEY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_963_969,Gap: Healthsave Treendale Pharmacy ↔ Uduc Dispensary,Midpoint between AUSTRALIND and HARVEY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_956_968,Gap: TerryWhite Chemmart Australind ↔ Harvey Pharmacy,Midpoint between AUSTRALIND and HARVEY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_956_969,Gap: TerryWhite Chemmart Australind ↔ Uduc Dispensary,Midpoint between AUSTRALIND and HARVEY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_964_968,Gap: Chemwise Pharmacy Australind ↔ Harvey Pharmacy,Midpoint between LESCHENAULT and HARVEY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_964_969,Gap: Chemwise Pharmacy Australind ↔ Uduc Dispensary,Midpoint between LESCHENAULT and HARVEY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_974_965,Gap: TerryWhite Chemmart Busselton ↔ Dalyellup Pharmacy,Midpoint between BUSSELTON and DALYELLUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_973_965,Gap: Busselton Discount Drug Store ↔ Dalyellup Pharmacy,Midpoint between BUSSELTON and DALYELLUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7320_965,Gap: Priceline Busselton ↔ Dalyellup Pharmacy,Midpoint between BUSSELTON and DALYELLUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27144,Near Unknown Supermarket,"WA, Australia (OSM:116970287)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27153,Near Store,"WA, Australia (OSM:186709827)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27155,Near Store,"WA, Australia (OSM:186902587)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27156,Near Store,"WA, Australia (OSM:187402762)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27077,Near IGA,"SA, Australia (OSM:493919211)",SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27113,Near Leigh Creek Foodland,"Black Oak Drive, Leigh Creek, SA, Australia",SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_1988,Gap: Unknown Pharmacy ↔ Star Discount Chemist Mt Gambier,Midpoint between  and MOUNT GAMBIER,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_8746,Gap: Unknown Pharmacy ↔ Star Discount Chemist Sturt St,Midpoint between  and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_1993,Gap: Unknown Pharmacy ↔ Gambier City Pharmacy,Midpoint between  and MOUNT GAMBIER,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_1991,Gap: Unknown Pharmacy ↔ Star Discount Chemist Sturt Street,Midpoint between  and MOUNT GAMBIER,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_1990,Gap: Unknown Pharmacy ↔ United Friendly Societies Chemists - Mount Gambier,Midpoint between  and MOUNT GAMBIER,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_1992,Gap: Unknown Pharmacy ↔ Priceline Pharmacy Mt Gambier,Midpoint between  and MOUNT GAMBIER,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_8310,Gap: Unknown Pharmacy ↔ Gambier City Pharmacy,Midpoint between  and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_7415,Gap: Unknown Pharmacy ↔ Priceline Pharmacy Mktplace Mt Gam,Midpoint between  and MT GAMBIER,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8450_1989,Gap: Unknown Pharmacy ↔ Chemist King Mt Gambier,Midpoint between  and MOUNT GAMBIER,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1991_1998,Gap: Star Discount Chemist Sturt Street ↔ Glen Street Pharmacy Millicent,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1990_1998,Gap: United Friendly Societies Chemists - Mount Gambier ↔ Glen Street Pharmacy Millicent,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1990_8469,Gap: United Friendly Societies Chemists - Mount Gambier ↔ Millicent Chemist & Giftware,Midpoint between MOUNT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1992_1998,Gap: Priceline Pharmacy Mt Gambier ↔ Glen Street Pharmacy Millicent,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1992_8469,Gap: Priceline Pharmacy Mt Gambier ↔ Millicent Chemist & Giftware,Midpoint between MOUNT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1992_1997,Gap: Priceline Pharmacy Mt Gambier ↔ Millicent Chemist and Giftware,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8310_1998,Gap: Gambier City Pharmacy ↔ Glen Street Pharmacy Millicent,Midpoint between  and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8310_8469,Gap: Gambier City Pharmacy ↔ Millicent Chemist & Giftware,Midpoint between  and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8310_1997,Gap: Gambier City Pharmacy ↔ Millicent Chemist and Giftware,Midpoint between  and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7415_1998,Gap: Priceline Pharmacy Mktplace Mt Gam ↔ Glen Street Pharmacy Millicent,Midpoint between MT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7415_8469,Gap: Priceline Pharmacy Mktplace Mt Gam ↔ Millicent Chemist & Giftware,Midpoint between MT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7415_1997,Gap: Priceline Pharmacy Mktplace Mt Gam ↔ Millicent Chemist and Giftware,Midpoint between MT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7415_8348,Gap: Priceline Pharmacy Mktplace Mt Gam ↔ Beachport Pharmacy,Midpoint between MT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7415_7509,Gap: Priceline Pharmacy Mktplace Mt Gam ↔ Unknown Pharmacy,Midpoint between MT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1989_1998,Gap: Chemist King Mt Gambier ↔ Glen Street Pharmacy Millicent,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1989_8469,Gap: Chemist King Mt Gambier ↔ Millicent Chemist & Giftware,Midpoint between MOUNT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1989_1997,Gap: Chemist King Mt Gambier ↔ Millicent Chemist and Giftware,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1989_7509,Gap: Chemist King Mt Gambier ↔ Unknown Pharmacy,Midpoint between MOUNT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1987_1998,Gap: Gambier Village Pharmacy ↔ Glen Street Pharmacy Millicent,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1987_8469,Gap: Gambier Village Pharmacy ↔ Millicent Chemist & Giftware,Midpoint between MOUNT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1987_1997,Gap: Gambier Village Pharmacy ↔ Millicent Chemist and Giftware,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1987_7509,Gap: Gambier Village Pharmacy ↔ Unknown Pharmacy,Midpoint between MOUNT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8364_1998,Gap: Village Pharmacy ↔ Glen Street Pharmacy Millicent,Midpoint between  and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8364_8469,Gap: Village Pharmacy ↔ Millicent Chemist & Giftware,Midpoint between  and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8364_1997,Gap: Village Pharmacy ↔ Millicent Chemist and Giftware,Midpoint between  and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8364_7509,Gap: Village Pharmacy ↔ Unknown Pharmacy,Midpoint between  and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1986_1998,Gap: Priceline Pharmacy Marketplace Mount Gambier ↔ Glen Street Pharmacy Millicent,Midpoint between MOUNT GAMBIER and MILLICENT,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1986_8469,Gap: Priceline Pharmacy Marketplace Mount Gambier ↔ Millicent Chemist & Giftware,Midpoint between MOUNT GAMBIER and ,SA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
