name,latitude,longitude,openDate,closeDate,private,active,bpl_uuid,uuid,location_type_id
Campbelltown Pharmacy,-34.066597,150.814178,644198400000,,0,1,I60AEH2PEfCuUALpWEZeRw==,I60AEH2PEfCuUALpWEZeRw==,
Camperdown Pharmacy,-38.233734,143.148315,644198400000,,0,1,I60Man2PEfCuUALpWEZeRw==,I60Man2PEfCuUALpWEZeRw==,
Campsie Discount Drug Store,-33.912037,151.104141,644198400000,,0,1,I60XmH2PEfCuUALpWEZeRw==,I60XmH2PEfCuUALpWEZeRw==,
Campsie Pharmacy,-33.911868999999996,151.103592,644198400000,,0,1,I60iBn2PEfCuUALpWEZeRw==,I60iBn2PEfCuUALpWEZeRw==,
Campus Pharmacy - University of Queensland,-27.498275999999997,153.013184,644198400000,,0,1,I60sTX2PEfCuUALpWEZeRw==,I60sTX2PEfCuUALpWEZeRw==,
Campus Pharmacy Wollongong,-34.407467,150.879089,644198400000,,0,1,I602ln2PEfCuUALpWEZeRw==,I602ln2PEfCuUALpWEZeRw==,
Camstart Amcal  Pharmacy,-30.325539,149.783707,644198400000,,0,1,I61A6H2PEfCuUALpWEZeRw==,I61A6H2PEfCuUALpWEZeRw==,
Canberra Hospital - Pharmacy Department,-35.346382,149.101196,644198400000,,0,1,I61LRH2PEfCuUALpWEZeRw==,I61LRH2PEfCuUALpWEZeRw==,
Canley Heights Pharmacy,-33.883713,150.92597999999998,644198400000,,0,1,I61VoH2PEfCuUALpWEZeRw==,I61VoH2PEfCuUALpWEZeRw==,
Canley Vale Pharmacy,-33.88728,150.942871,644198400000,,0,1,I61gQ32PEfCuUALpWEZeRw==,I61gQ32PEfCuUALpWEZeRw==,
Canning Vale Pharmacy,-32.064369,115.934929,644198400000,,0,1,I61qrX2PEfCuUALpWEZeRw==,I61qrX2PEfCuUALpWEZeRw==,
Cannington Medical Centre Pharmacy,-32.01218,115.92491899999999,644198400000,,0,1,I611F32PEfCuUALpWEZeRw==,I611F32PEfCuUALpWEZeRw==,
Canossa Medical Centre Pharmacy,-27.554527,152.963684,644198400000,,0,1,I61/cX2PEfCuUALpWEZeRw==,I61/cX2PEfCuUALpWEZeRw==,
Canowindra Pharmacy,-33.564644,148.659851,644198400000,,0,1,I62J7n2PEfCuUALpWEZeRw==,I62J7n2PEfCuUALpWEZeRw==,
Canterbury Hospital Pharmacy,-33.919551999999996,151.098526,644198400000,,0,1,I62UOH2PEfCuUALpWEZeRw==,I62UOH2PEfCuUALpWEZeRw==,
Canterbury Late Night Pharmacy,-33.919903,151.099716,644198400000,,0,1,I62eiX2PEfCuUALpWEZeRw==,I62eiX2PEfCuUALpWEZeRw==,
Canungra Pharmacy,-28.016911,153.16451999999998,644198400000,,0,1,I62o3X2PEfCuUALpWEZeRw==,I62o3X2PEfCuUALpWEZeRw==,
Capalaba Day & Night Chemist,-27.520032999999998,153.191727,644198400000,,0,1,I62zSH2PEfCuUALpWEZeRw==,I62zSH2PEfCuUALpWEZeRw==,
Capalaba Mt Cotton Road Chempro Chemist,-27.535937999999998,153.189362,644198400000,,0,1,I629g32PEfCuUALpWEZeRw==,I629g32PEfCuUALpWEZeRw==,
Capalaba Park Chempro Chemist,-27.525323999999998,153.191025,644198400000,,0,1,I63IHH2PEfCuUALpWEZeRw==,I63IHH2PEfCuUALpWEZeRw==,
Capel Pharmacy,-33.555592,115.56281299999999,644198400000,,0,1,I63czn2PEfCuUALpWEZeRw==,I63czn2PEfCuUALpWEZeRw==,
Capella Pharmacy,-23.083337999999998,148.022659,644198400000,,0,1,I63nIn2PEfCuUALpWEZeRw==,I63nIn2PEfCuUALpWEZeRw==,
Capital Chemist - Batemans Bay (Capital),-35.707347999999996,150.175797,644198400000,,0,1,I63xin2PEfCuUALpWEZeRw==,I63xin2PEfCuUALpWEZeRw==,
Capital Chemist - Braidwood Pharmacy,-35.446903,149.80367999999999,644198400000,,0,1,I6371n2PEfCuUALpWEZeRw==,I6371n2PEfCuUALpWEZeRw==,
Capital Chemist - Calwell,-35.434681,149.11409,644198400000,,0,1,I64GKX2PEfCuUALpWEZeRw==,I64GKX2PEfCuUALpWEZeRw==,
Capital Chemist - Coburg North,-37.720985,144.959961,644198400000,,0,1,I64QpH2PEfCuUALpWEZeRw==,I64QpH2PEfCuUALpWEZeRw==,
Capital Chemist - Dickson,-35.25042,149.138901,644198400000,,0,1,I64a+X2PEfCuUALpWEZeRw==,I64a+X2PEfCuUALpWEZeRw==,
Capital Chemist - Garran,-35.342041,149.107834,644198400000,,0,1,I64lT32PEfCuUALpWEZeRw==,I64lT32PEfCuUALpWEZeRw==,
Capital Chemist - Isabella Plains,-35.428677,149.091263,644198400000,,0,1,I64wyX2PEfCuUALpWEZeRw==,I64wyX2PEfCuUALpWEZeRw==,
Capital Chemist - Junee,-34.87059,147.585083,644198400000,,0,1,I647gH2PEfCuUALpWEZeRw==,I647gH2PEfCuUALpWEZeRw==,
Capital Chemist - Kambah,-35.380322,149.057755,644198400000,,0,1,I65GF32PEfCuUALpWEZeRw==,I65GF32PEfCuUALpWEZeRw==,
Capital Chemist - Kingston,-35.315945,149.141586,644198400000,,0,1,I65Qu32PEfCuUALpWEZeRw==,I65Qu32PEfCuUALpWEZeRw==,
Capital Chemist - Lyneham,-35.252463999999996,149.125031,644198400000,,0,1,I65a+32PEfCuUALpWEZeRw==,I65a+32PEfCuUALpWEZeRw==,
Capital Chemist - Mittagong,-34.451283,150.44751,644198400000,,0,1,I65lY32PEfCuUALpWEZeRw==,I65lY32PEfCuUALpWEZeRw==,
Capital Chemist - O'Connor,-35.263912,149.122604,644198400000,,0,1,I65vy32PEfCuUALpWEZeRw==,I65vy32PEfCuUALpWEZeRw==,
Capital Chemist - Palmerston,-35.197224,149.118271,644198400000,,0,1,I656HX2PEfCuUALpWEZeRw==,I656HX2PEfCuUALpWEZeRw==,
Capital Chemist - Tuggeranong Square,-35.419632,149.070068,644198400000,,0,1,I66EWX2PEfCuUALpWEZeRw==,I66EWX2PEfCuUALpWEZeRw==,
Capital Chemist - Ulladulla,-35.359921,150.473526,644198400000,,0,1,I66Qdn2PEfCuUALpWEZeRw==,I66Qdn2PEfCuUALpWEZeRw==,
Capital Chemist - University of Canberra,-35.234707,149.087708,644198400000,,0,1,I66bGH2PEfCuUALpWEZeRw==,I66bGH2PEfCuUALpWEZeRw==,
Capital Chemist - Wanniassa,-35.391318999999996,149.08549499999998,644198400000,,0,1,I66ldX2PEfCuUALpWEZeRw==,I66ldX2PEfCuUALpWEZeRw==,
Capital Chemist - Waramanga,-35.352599999999995,149.059509,644198400000,,0,1,I66v4n2PEfCuUALpWEZeRw==,I66v4n2PEfCuUALpWEZeRw==,
Capital Chemist Bowral,-34.479037999999996,150.41812099999999,644198400000,,0,1,I666K32PEfCuUALpWEZeRw==,I666K32PEfCuUALpWEZeRw==,
Capital Chemist Charnwood,-35.204453,149.033615,644198400000,,0,1,I67E7H2PEfCuUALpWEZeRw==,I67E7H2PEfCuUALpWEZeRw==,
Capital Chemist Chisholm,-35.414032,149.128571,644198400000,,0,1,I67PPX2PEfCuUALpWEZeRw==,I67PPX2PEfCuUALpWEZeRw==,
Capital Chemist Coombs,-35.319897,149.040192,644198400000,,0,1,I67ZkH2PEfCuUALpWEZeRw==,I67ZkH2PEfCuUALpWEZeRw==,
Capital Chemist Coombs,-27.844198,153.367676,644198400000,,0,1,I67jwH2PEfCuUALpWEZeRw==,I67jwH2PEfCuUALpWEZeRw==,
Capital Chemist Crace,-35.202414999999995,149.107651,644198400000,,0,1,I67vAX2PEfCuUALpWEZeRw==,I67vAX2PEfCuUALpWEZeRw==,
Capital Chemist Curtin,-35.325427999999995,149.08261099999999,644198400000,,0,1,I6755n2PEfCuUALpWEZeRw==,I6755n2PEfCuUALpWEZeRw==,
Capital Chemist Dapto,-34.494247,150.792831,644198400000,,0,1,I68EmX2PEfCuUALpWEZeRw==,I68EmX2PEfCuUALpWEZeRw==,
Capital Chemist Denman Prospect,-35.299285999999995,149.023041,644198400000,,0,1,I68PT32PEfCuUALpWEZeRw==,I68PT32PEfCuUALpWEZeRw==,
Capital Chemist Hobart,-42.885391,147.32282999999998,644198400000,,0,1,I68kt32PEfCuUALpWEZeRw==,I68kt32PEfCuUALpWEZeRw==,
Capital Chemist Hughes,-35.333843,149.093887,644198400000,,0,1,I68vVH2PEfCuUALpWEZeRw==,I68vVH2PEfCuUALpWEZeRw==,
Capital Chemist Huskisson,-35.03904,150.670334,644198400000,,0,1,I685132PEfCuUALpWEZeRw==,I685132PEfCuUALpWEZeRw==,
Capital Chemist Narrandera,-34.746722999999996,146.553528,644198400000,,0,1,I69EvX2PEfCuUALpWEZeRw==,I69EvX2PEfCuUALpWEZeRw==,
Capital Chemist Raymond Terrace,-32.761963,151.742798,644198400000,,0,1,I69PWH2PEfCuUALpWEZeRw==,I69PWH2PEfCuUALpWEZeRw==,
Capital Chemist Southlands - Pharmacy,-35.365432999999996,149.094269,644198400000,,0,1,I69a8X2PEfCuUALpWEZeRw==,I69a8X2PEfCuUALpWEZeRw==,
Capital Chemist Temora,-34.447334,147.533783,644198400000,,0,1,I69l332PEfCuUALpWEZeRw==,I69l332PEfCuUALpWEZeRw==,
Capri Pharmacy,-28.011246,153.424271,644198400000,,0,1,I69wsX2PEfCuUALpWEZeRw==,I69wsX2PEfCuUALpWEZeRw==,
Capsule Pharmacy,-37.8148,144.947372,644198400000,,0,1,I698jH2PEfCuUALpWEZeRw==,I698jH2PEfCuUALpWEZeRw==,
Captain Stirling Pharmacy,-31.980869,115.79547099999999,644198400000,,0,1,I6+Hc32PEfCuUALpWEZeRw==,I6+Hc32PEfCuUALpWEZeRw==,
Cardinia Lakes Pharmacy,-38.063023,145.506775,644198400000,,0,1,I6+SD32PEfCuUALpWEZeRw==,I6+SD32PEfCuUALpWEZeRw==,
Cardwell Pharmacy,-18.264008,146.025452,644198400000,,0,1,I6+cwn2PEfCuUALpWEZeRw==,I6+cwn2PEfCuUALpWEZeRw==,
Care Compounding Pharmacy,-37.817719,145.03598,644198400000,,0,1,I6+ngX2PEfCuUALpWEZeRw==,I6+ngX2PEfCuUALpWEZeRw==,
Care Saver Discount Chemist,-37.853504,144.744385,644198400000,,0,1,I6+yQn2PEfCuUALpWEZeRw==,I6+yQn2PEfCuUALpWEZeRw==,
CareFirst Pharmacy - Castle Hill,-33.732594,151.00563,644198400000,,0,1,I6+9FX2PEfCuUALpWEZeRw==,I6+9FX2PEfCuUALpWEZeRw==,
Caremore Bain & Co Pharmacy,-37.860755999999995,144.976181,644198400000,,0,1,I6/H132PEfCuUALpWEZeRw==,I6/H132PEfCuUALpWEZeRw==,
Caremore Coonamble Pharmacy,-30.952477,148.389008,644198400000,,0,1,I6/SY32PEfCuUALpWEZeRw==,I6/SY32PEfCuUALpWEZeRw==,
Caremore Pharmacy - Holt,-35.221893,149.019577,644198400000,,0,1,I6/d0H2PEfCuUALpWEZeRw==,I6/d0H2PEfCuUALpWEZeRw==,
Careplus Compounding Pharmacy,-34.041495999999995,150.73916599999998,644198400000,,0,1,I6/oY32PEfCuUALpWEZeRw==,I6/oY32PEfCuUALpWEZeRw==,
Carillon Compounding Pharmacy,-33.891582,151.183182,644198400000,,0,1,I6/yyH2PEfCuUALpWEZeRw==,I6/yyH2PEfCuUALpWEZeRw==,
Carina Day & Night Pharmacy,-27.495504,153.088745,644198400000,,0,1,I6/9zX2PEfCuUALpWEZeRw==,I6/9zX2PEfCuUALpWEZeRw==,
Caring Pharmacy Carlisle,-31.976732,115.91326099999999,644198400000,,0,1,I7AIQH2PEfCuUALpWEZeRw==,I7AIQH2PEfCuUALpWEZeRw==,
Caring Pharmacy East Fremantle,-32.041903999999995,115.764648,644198400000,,0,1,I7ASp32PEfCuUALpWEZeRw==,I7ASp32PEfCuUALpWEZeRw==,
Caring Pharmacy Fremantle,-32.052966999999995,115.74844399999999,644198400000,,0,1,I7AfE32PEfCuUALpWEZeRw==,I7AfE32PEfCuUALpWEZeRw==,
Caring Pharmacy Huntingdale,-32.066193,115.970947,644198400000,,0,1,I7Ap5n2PEfCuUALpWEZeRw==,I7Ap5n2PEfCuUALpWEZeRw==,
Caring Pharmacy Joondanna,-31.908368999999997,115.844223,644198400000,,0,1,I7A0Nn2PEfCuUALpWEZeRw==,I7A0Nn2PEfCuUALpWEZeRw==,
Caring Pharmacy Malibu,-32.303444,115.74478099999999,644198400000,,0,1,I7A+hH2PEfCuUALpWEZeRw==,I7A+hH2PEfCuUALpWEZeRw==,
Caring Pharmacy Yangebup,-32.119479999999996,115.818314,644198400000,,0,1,I7BI3H2PEfCuUALpWEZeRw==,I7BI3H2PEfCuUALpWEZeRw==,
Caringbah Compounding Pharmacy,-34.044342,151.123703,644198400000,,0,1,I7BTRH2PEfCuUALpWEZeRw==,I7BTRH2PEfCuUALpWEZeRw==,
Caringbah Pharmacy,-34.043071999999995,151.12077299999999,644198400000,,0,1,I7Bdtn2PEfCuUALpWEZeRw==,I7Bdtn2PEfCuUALpWEZeRw==,
Carlingford Mediadvice Pharmacy,-33.783091999999996,151.047821,644198400000,,0,1,I7BoF32PEfCuUALpWEZeRw==,I7BoF32PEfCuUALpWEZeRw==,
Carlingford North Pharmacy,-33.764828,151.058426,644198400000,,0,1,I7Byf32PEfCuUALpWEZeRw==,I7Byf32PEfCuUALpWEZeRw==,
Carlton Day & Night Chemist,-33.976177,151.12562599999998,644198400000,,0,1,I7B9Fn2PEfCuUALpWEZeRw==,I7B9Fn2PEfCuUALpWEZeRw==,
Carlton North Guardian Pharmacy,-37.781731,144.977539,644198400000,,0,1,I7CHnX2PEfCuUALpWEZeRw==,I7CHnX2PEfCuUALpWEZeRw==,
Carlton Pharmacy,-37.758846,144.748108,644198400000,,0,1,I7CTTH2PEfCuUALpWEZeRw==,I7CTTH2PEfCuUALpWEZeRw==,
Carlton Railway Pharmacy,-33.9678,151.124161,644198400000,,0,1,I7Cd3n2PEfCuUALpWEZeRw==,I7Cd3n2PEfCuUALpWEZeRw==,
Carlyle Gardens Chemist,-24.833257999999997,152.470764,644198400000,,0,1,I7Coe32PEfCuUALpWEZeRw==,I7Coe32PEfCuUALpWEZeRw==,
Carmen Drive Community Pharmacy,-33.760933,151.041382,644198400000,,0,1,I7Cy8X2PEfCuUALpWEZeRw==,I7Cy8X2PEfCuUALpWEZeRw==,
Carnegie Pharmacy,-37.888107,145.057083,644198400000,,0,1,I7C91X2PEfCuUALpWEZeRw==,I7C91X2PEfCuUALpWEZeRw==,
Carnovale Pharmacy - Supercare Pharmacy,-37.812996,144.883789,644198400000,,0,1,I7DIjX2PEfCuUALpWEZeRw==,I7DIjX2PEfCuUALpWEZeRw==,
Caroline Springs Pharmacy,-37.731646999999995,144.74469,644198400000,,0,1,I7DS9H2PEfCuUALpWEZeRw==,I7DS9H2PEfCuUALpWEZeRw==,
Carrara Gardens Pharmacy,-28.003829999999997,153.34903,644198400000,,0,1,I7DdRH2PEfCuUALpWEZeRw==,I7DdRH2PEfCuUALpWEZeRw==,
Carrington Day and Night Pharmacy,-34.051029,150.673508,644198400000,,0,1,I7Dn6n2PEfCuUALpWEZeRw==,I7Dn6n2PEfCuUALpWEZeRw==,
Carrum Downs Pharmacy,-38.115542999999995,145.192047,644198400000,,0,1,I7DyS32PEfCuUALpWEZeRw==,I7DyS32PEfCuUALpWEZeRw==,
Carrum Pharmacy,-38.076141,145.123291,644198400000,,0,1,I7D80H2PEfCuUALpWEZeRw==,I7D80H2PEfCuUALpWEZeRw==,
Carruthers Pharmacy,-38.075069,145.12178,644198400000,,0,1,I7EHsH2PEfCuUALpWEZeRw==,I7EHsH2PEfCuUALpWEZeRw==,
CARSELDINE PHARMACY,-27.355221,153.012924,644198400000,,0,1,I7ESNX2PEfCuUALpWEZeRw==,I7ESNX2PEfCuUALpWEZeRw==,
Carters Pharmacy,-33.717407,151.173599,644198400000,,0,1,I7EcwX2PEfCuUALpWEZeRw==,I7EcwX2PEfCuUALpWEZeRw==,
Caseys Pharmacy,-37.801162999999995,145.06260699999999,644198400000,,0,1,I7E79H2PEfCuUALpWEZeRw==,I7E79H2PEfCuUALpWEZeRw==,
Cashmere Village pharmacy,-27.306096999999998,152.93605,644198400000,,0,1,I7FGNH2PEfCuUALpWEZeRw==,I7FGNH2PEfCuUALpWEZeRw==,
Casterton Pharmacy,-37.585170999999995,141.40455599999999,644198400000,,0,1,I7FRK32PEfCuUALpWEZeRw==,I7FRK32PEfCuUALpWEZeRw==,
Castle Mall Pharmacy,-33.733238,151.005585,644198400000,,0,1,I7Fb5n2PEfCuUALpWEZeRw==,I7Fb5n2PEfCuUALpWEZeRw==,
Castlecrag Pharmacy,-33.802174,151.21228,644198400000,,0,1,I7FmFX2PEfCuUALpWEZeRw==,I7FmFX2PEfCuUALpWEZeRw==,
Castlemaine Health,-37.053748999999996,144.21138,644198400000,,0,1,I7FwUn2PEfCuUALpWEZeRw==,I7FwUn2PEfCuUALpWEZeRw==,
Castlereagh Pharmacy,-33.875923,151.209061,644198400000,,0,1,I7F6qH2PEfCuUALpWEZeRw==,I7F6qH2PEfCuUALpWEZeRw==,
CASTLETOWN CHEMIST,-33.837489999999995,121.908211,644198400000,,0,1,I7GE6X2PEfCuUALpWEZeRw==,I7GE6X2PEfCuUALpWEZeRw==,
Casuarina Discount Drug Store,-28.297217999999997,153.570374,644198400000,,0,1,I7GPLH2PEfCuUALpWEZeRw==,I7GPLH2PEfCuUALpWEZeRw==,
Casula Centre Pharmacy,-33.943199,150.91087299999998,644198400000,,0,1,I7GZX32PEfCuUALpWEZeRw==,I7GZX32PEfCuUALpWEZeRw==,
Cat and Claudia's Community Pharmacy,-33.883193999999996,151.19473299999999,644198400000,,0,1,I7GleX2PEfCuUALpWEZeRw==,I7GleX2PEfCuUALpWEZeRw==,
Cate's Chemist Garbutt,-19.265724,146.78234899999998,644198400000,,0,1,I7Gv+32PEfCuUALpWEZeRw==,I7Gv+32PEfCuUALpWEZeRw==,
Cate's Chemist Hyde Park,-19.274883,146.801422,644198400000,,0,1,I7G6jX2PEfCuUALpWEZeRw==,I7G6jX2PEfCuUALpWEZeRw==,
Cate's Chemist TAIHS,-19.263928999999997,146.775558,644198400000,,0,1,I7HE5H2PEfCuUALpWEZeRw==,I7HE5H2PEfCuUALpWEZeRw==,
Caulfield Chemist,-37.886165999999996,145.015228,644198400000,,0,1,I7HPfX2PEfCuUALpWEZeRw==,I7HPfX2PEfCuUALpWEZeRw==,
Caversham 7 Day Pharmacy,-32.119549,133.672867,644198400000,,0,1,I7HZ2H2PEfCuUALpWEZeRw==,I7HZ2H2PEfCuUALpWEZeRw==,
Caves Beach Pharmacy,-33.104675,151.644791,644198400000,,0,1,I7HkFn2PEfCuUALpWEZeRw==,I7HkFn2PEfCuUALpWEZeRw==,
CBD Pharmacies,-33.867172,151.208633,644198400000,,0,1,I7HukH2PEfCuUALpWEZeRw==,I7HukH2PEfCuUALpWEZeRw==,
Cedric Street Pharmacy,-31.888927,115.80942499999999,644198400000,,0,1,I7H5RH2PEfCuUALpWEZeRw==,I7H5RH2PEfCuUALpWEZeRw==,
Ceduna Pharmacy,-32.125298,133.67340099999998,644198400000,,0,1,I7IDin2PEfCuUALpWEZeRw==,I7IDin2PEfCuUALpWEZeRw==,
Centennial Plaza Pharmacy,-33.883182999999995,151.208725,644198400000,,0,1,I7IN5X2PEfCuUALpWEZeRw==,I7IN5X2PEfCuUALpWEZeRw==,
Centercare Pharmacy,-33.764523,150.77453599999998,644198400000,,0,1,I7IYLX2PEfCuUALpWEZeRw==,I7IYLX2PEfCuUALpWEZeRw==,
Central Highlands Pharmacy,-42.384178,147.00647,644198400000,,0,1,I7JCCn2PEfCuUALpWEZeRw==,I7JCCn2PEfCuUALpWEZeRw==,
Central Highlands Rural Health - Kyneton Health,-37.254795,144.470306,644198400000,,0,1,I7JNcn2PEfCuUALpWEZeRw==,I7JNcn2PEfCuUALpWEZeRw==,
Central Mildura Pharmacy,-34.20755,142.139542,644198400000,,0,1,I7JYH32PEfCuUALpWEZeRw==,I7JYH32PEfCuUALpWEZeRw==,
Central Pharmacy,-33.924389,151.055908,644198400000,,0,1,I7JikH2PEfCuUALpWEZeRw==,I7JikH2PEfCuUALpWEZeRw==,
Central Pharmacy - Newborough,-38.178173,146.30003399999998,644198400000,,0,1,I7JtPn2PEfCuUALpWEZeRw==,I7JtPn2PEfCuUALpWEZeRw==,
Central Station Chemist,-34.922699,138.597366,644198400000,,0,1,I7J3oH2PEfCuUALpWEZeRw==,I7J3oH2PEfCuUALpWEZeRw==,
Centre Health Pharmacy,-34.557525999999996,150.847504,644198400000,,0,1,I7KB432PEfCuUALpWEZeRw==,I7KB432PEfCuUALpWEZeRw==,
Centre Pharmacy,-34.930367,138.598618,644198400000,,0,1,I7KMZn2PEfCuUALpWEZeRw==,I7KMZn2PEfCuUALpWEZeRw==,
CENTRE PHARMACY UNANDERRA,-34.455405999999996,150.844269,644198400000,,0,1,I7KW4H2PEfCuUALpWEZeRw==,I7KW4H2PEfCuUALpWEZeRw==,
Centre Square Pharmacy,-38.068569,145.41336099999998,644198400000,,0,1,I7KhHn2PEfCuUALpWEZeRw==,I7KhHn2PEfCuUALpWEZeRw==,
Centree Health Pharmacy,-37.762264,145.168625,644198400000,,0,1,I7KsFX2PEfCuUALpWEZeRw==,I7KsFX2PEfCuUALpWEZeRw==,
Cessnock Day Night Pharmacy,-32.833393,151.352463,644198400000,,0,1,I7K2pH2PEfCuUALpWEZeRw==,I7K2pH2PEfCuUALpWEZeRw==,
Cessnock Plaza Pharmacy,-32.834724,151.354919,644198400000,,0,1,I7LBCn2PEfCuUALpWEZeRw==,I7LBCn2PEfCuUALpWEZeRw==,
Challis Street Pharmacy,-37.846115,144.872559,644198400000,,0,1,I7LLYX2PEfCuUALpWEZeRw==,I7LLYX2PEfCuUALpWEZeRw==,
CHAMPION DRIVE-IN PHARMACY,-32.130085,116.000366,644198400000,,0,1,I7LVp32PEfCuUALpWEZeRw==,I7LVp32PEfCuUALpWEZeRw==,
Chapel Street Pharmacy,-33.931430999999996,151.090607,644198400000,,0,1,I7LqHX2PEfCuUALpWEZeRw==,I7LqHX2PEfCuUALpWEZeRw==,
Chapman & Wood Amcal Pharmacy,-31.868505,152.372726,644198400000,,0,1,I7L0kX2PEfCuUALpWEZeRw==,I7L0kX2PEfCuUALpWEZeRw==,
Chapman Pharmacy,-35.355553,149.040787,644198400000,,0,1,I7L+732PEfCuUALpWEZeRw==,I7L+732PEfCuUALpWEZeRw==,
Charing Cross Pharmacy,-33.902595999999996,151.254684,644198400000,,0,1,I7MJVn2PEfCuUALpWEZeRw==,I7MJVn2PEfCuUALpWEZeRw==,
Charlestown Pharmacy,-32.960903,151.69477799999999,644198400000,,0,1,I7MTtH2PEfCuUALpWEZeRw==,I7MTtH2PEfCuUALpWEZeRw==,
Charleville Hospital - Pharmacy,-26.411053,146.23843399999998,644198400000,,0,1,I7Md2n2PEfCuUALpWEZeRw==,I7Md2n2PEfCuUALpWEZeRw==,
Charleville Pharmacy,-26.402033,146.240128,644198400000,,0,1,I7MoFH2PEfCuUALpWEZeRw==,I7MoFH2PEfCuUALpWEZeRw==,
Charters Towers Hospital Pharmacy,-20.076079999999997,146.26416,644198400000,,0,1,I7MyYX2PEfCuUALpWEZeRw==,I7MyYX2PEfCuUALpWEZeRw==,
Charters Towers Pharmacy,-20.076508,146.25914,644198400000,,0,1,I7M8m32PEfCuUALpWEZeRw==,I7M8m32PEfCuUALpWEZeRw==,
Chatswood Compounding Chemist,-33.796844,151.18151899999998,644198400000,,0,1,I7NIsn2PEfCuUALpWEZeRw==,I7NIsn2PEfCuUALpWEZeRw==,
Chatswood Hills Chempro Chemist,-27.63319,153.137833,644198400000,,0,1,I7NTZ32PEfCuUALpWEZeRw==,I7NTZ32PEfCuUALpWEZeRw==,
Chau's Pharmacy,-33.919295999999996,151.03161599999999,644198400000,,0,1,I7NeqH2PEfCuUALpWEZeRw==,I7NeqH2PEfCuUALpWEZeRw==,
Chelsea Pharmacy,-38.033111999999996,145.135681,644198400000,,0,1,I7NpIX2PEfCuUALpWEZeRw==,I7NpIX2PEfCuUALpWEZeRw==,
Chemcare Wellness Pharmacy - DEER PARK,-37.778090999999996,144.755539,644198400000,,0,1,I7Nza32PEfCuUALpWEZeRw==,I7Nza32PEfCuUALpWEZeRw==,
Chemcare Wellness Pharmacy- Altona,-37.864338,144.81390399999998,644198400000,,0,1,I7N9rn2PEfCuUALpWEZeRw==,I7N9rn2PEfCuUALpWEZeRw==,
Chemco Compounding Chemist,-33.280464,151.48053,644198400000,,0,1,I7OH7H2PEfCuUALpWEZeRw==,I7OH7H2PEfCuUALpWEZeRw==,
Chem-Health Pharmacy - Brahma Lodge,-34.773346,138.65831,644198400000,,0,1,I7OSdH2PEfCuUALpWEZeRw==,I7OSdH2PEfCuUALpWEZeRw==,
Chemist at The Rock,-35.270325,147.116989,644198400000,,0,1,I7Ocq32PEfCuUALpWEZeRw==,I7Ocq32PEfCuUALpWEZeRw==,
Chemist Brothers,-27.395629999999997,152.971603,644198400000,,0,1,I7OnNn2PEfCuUALpWEZeRw==,I7OnNn2PEfCuUALpWEZeRw==,
Chemist By Mail - Maroubra,-33.939780999999996,151.239441,644198400000,,0,1,I7OxqH2PEfCuUALpWEZeRw==,I7OxqH2PEfCuUALpWEZeRw==,
Chemist Connect,-33.799377,150.92602499999998,644198400000,,0,1,I7O8KH2PEfCuUALpWEZeRw==,I7O8KH2PEfCuUALpWEZeRw==,
Chemist Connect,-33.867958,150.92337,644198400000,,0,1,I7PGc32PEfCuUALpWEZeRw==,I7PGc32PEfCuUALpWEZeRw==,
Chemist Depot Epping,-37.653068999999995,145.017136,644198400000,,0,1,I7PRhH2PEfCuUALpWEZeRw==,I7PRhH2PEfCuUALpWEZeRw==,
Chemist Direct Plus,-33.836449,150.99015799999998,644198400000,,0,1,I7Pb1X2PEfCuUALpWEZeRw==,I7Pb1X2PEfCuUALpWEZeRw==,
Chemist Discount Center - Bendigo,-36.760684999999995,144.28149399999998,644198400000,,0,1,I7PmNn2PEfCuUALpWEZeRw==,I7PmNn2PEfCuUALpWEZeRw==,
Chemist Discount Center - Boronia,-37.861270999999995,145.28594999999999,644198400000,,0,1,I7PwjX2PEfCuUALpWEZeRw==,I7PwjX2PEfCuUALpWEZeRw==,
Chemist Discount Center - Gosnell,-32.069275,116.00076299999999,644198400000,,0,1,I7P64n2PEfCuUALpWEZeRw==,I7P64n2PEfCuUALpWEZeRw==,
CHEMIST DISCOUNT CENTRE,-32.04945,150.867523,644198400000,,0,1,I7QFLX2PEfCuUALpWEZeRw==,I7QFLX2PEfCuUALpWEZeRw==,
Chemist Discount Centre - Craigieburn - Supercare Pharmacy,-37.593117,144.91104099999998,644198400000,,0,1,I7QPkH2PEfCuUALpWEZeRw==,I7QPkH2PEfCuUALpWEZeRw==,
Chemist Discount Centre - Kilmore,-37.293670999999996,144.95166,644198400000,,0,1,I7QZ6n2PEfCuUALpWEZeRw==,I7QZ6n2PEfCuUALpWEZeRw==,
Chemist Discount Centre - Melton,-37.683856999999996,144.580948,644198400000,,0,1,I7QkF32PEfCuUALpWEZeRw==,I7QkF32PEfCuUALpWEZeRw==,
Chemist Discount Centre - Mornington Peninsula Home,-38.245956,145.04792799999998,644198400000,,0,1,I7Q41H2PEfCuUALpWEZeRw==,I7Q41H2PEfCuUALpWEZeRw==,
Chemist Discount Centre - Officer,-38.064796,145.43516499999998,644198400000,,0,1,I7RDbH2PEfCuUALpWEZeRw==,I7RDbH2PEfCuUALpWEZeRw==,
